Employee_ID,Employee_Name,Department_ID,Department,Business_Unit,Position_ID,Position_Title,Designation,Job_Level,Role_Band,Performance_Template_ID,Performance_Cycle_ID,Latest_Performance_Month,Latest_Performance_Score,Latest_Performance_Band,Average_12M_Performance_Score,Lowest_12M_Performance_Score,Highest_12M_Performance_Score,Three_Month_Change_Points,Performance_Trend,Strongest_KPI_1,Strongest_KPI_1_Score,Strongest_KPI_2,Strongest_KPI_2_Score,Development_KPI_1,Development_KPI_1_Score,Development_KPI_2,Development_KPI_2_Score,Average_Evidence_Quality,Existing_Performance_Score_Reference,Existing_Performance_Band_Reference,Review_Status,Data_As_Of_Date
EMP420,Imran Faisal,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-410,Senior Administration Officer,Senior Administration Officer,Senior,Senior/Lead,PT-ADM-SENIOR,PC-2025-2026-ANNUAL,2026-08-01,80.04,Strong,75.9,71.82,80.04,7.75,Improving,Attendance and Punctuality,97.26,Learning and Adaptability,92.82,Mentoring and Knowledge Transfer,69.9,Teamwork and Professional Communication,55.65,0.91,83.7,Strong,Calculated - Pending Manager Review,2026-08-01
EMP421,Amna Mirza,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-411,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,83.01,Strong,86.38,83.01,90.48,-6.12,Declining,Attendance and Punctuality,92.83,Learning and Adaptability,85.93,Facility and Maintenance Reliability,79.53,Teamwork and Professional Communication,63.09,0.91,82.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP422,Farhan Ismail,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-412,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,79.91,Meets Expectations,78.12,75.41,80.65,3.35,Improving,Attendance and Punctuality,91.63,Administrative Cost Variance,84.84,Learning and Adaptability,69.02,Teamwork and Professional Communication,65.14,0.91,78.2,Effective,Calculated - Pending Manager Review,2026-08-01
EMP423,Danish Latif,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-413,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,71.29,Meets Expectations,67.54,64.07,71.29,5.37,Improving,Attendance and Punctuality,91.84,Learning and Adaptability,78.38,Teamwork and Professional Communication,64.27,Administration Service Target Achievement,62.51,0.91,72.1,Effective,Calculated - Pending Manager Review,2026-08-01
EMP424,Omar Hameed,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-414,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,92.45,Exceptional,86.66,81.86,92.45,9.49,Improving,Administration Service Target Achievement,100.0,Administrative Cost Variance,95.04,Facility and Maintenance Reliability,88.71,Teamwork and Professional Communication,62.53,0.9,91.1,Strong,Calculated - Pending Manager Review,2026-08-01
EMP425,Saad Awan,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-415,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,75.77,Meets Expectations,72.4,70.6,75.77,2.7,Stable,Attendance and Punctuality,97.46,Learning and Adaptability,85.21,Administration Service Target Achievement,69.52,Teamwork and Professional Communication,63.39,0.91,74.2,Effective,Calculated - Pending Manager Review,2026-08-01
EMP426,Hassan Khan,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-416,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,85.15,Strong,81.53,75.62,87.1,8.63,Improving,Attendance and Punctuality,99.38,Facility and Maintenance Reliability,91.95,Learning and Adaptability,80.61,Teamwork and Professional Communication,55.57,0.91,84.6,Strong,Calculated - Pending Manager Review,2026-08-01
EMP427,Zainab Ahmed,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-417,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,85.29,Strong,83.87,81.67,85.29,1.27,Stable,Attendance and Punctuality,99.14,Facility and Maintenance Reliability,89.1,Learning and Adaptability,75.65,Teamwork and Professional Communication,52.12,0.91,83.5,Strong,Calculated - Pending Manager Review,2026-08-01
EMP428,Kinza Munir,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-418,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,90.04,Exceptional,87.59,86.14,90.04,2.8,Stable,Attendance and Punctuality,97.43,Administration Service Target Achievement,97.21,Facility and Maintenance Reliability,79.63,Teamwork and Professional Communication,63.37,0.9,89.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP429,Komal Latif,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-419,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,85.09,Strong,80.92,76.84,85.09,6.16,Improving,Attendance and Punctuality,95.19,Administrative Cost Variance,88.53,Learning and Adaptability,75.6,Teamwork and Professional Communication,55.85,0.9,83.1,Strong,Calculated - Pending Manager Review,2026-08-01
EMP430,Saad Raza,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-420,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,91.3,Exceptional,92.73,90.7,94.76,-2.94,Stable,Administration Service Target Achievement,100.0,Attendance and Punctuality,97.89,Learning and Adaptability,75.14,Teamwork and Professional Communication,65.86,0.91,90.2,Strong,Calculated - Pending Manager Review,2026-08-01
EMP431,Noman Iqbal,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-421,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,83.74,Strong,84.39,81.28,87.61,-3.73,Declining,Attendance and Punctuality,98.14,Facility and Maintenance Reliability,89.74,Responsibility and Deadline Discipline,76.04,Teamwork and Professional Communication,60.37,0.9,83.4,Strong,Calculated - Pending Manager Review,2026-08-01
EMP432,Kinza Hashmi,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-422,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,84.67,Strong,82.98,82.08,84.67,0.67,Stable,Attendance and Punctuality,96.95,Facility and Maintenance Reliability,93.21,Learning and Adaptability,77.62,Teamwork and Professional Communication,57.72,0.91,82.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP433,Amna Mahmood,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-423,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,76.56,Meets Expectations,74.24,71.87,76.56,2.76,Stable,Attendance and Punctuality,91.56,Facility and Maintenance Reliability,82.89,Learning and Adaptability,68.59,Teamwork and Professional Communication,66.08,0.9,76.0,Effective,Calculated - Pending Manager Review,2026-08-01
EMP434,Ayesha Awan,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-424,Administration Officer,Administration Officer,Mid,Professional/Mid-level,PT-ADM-PROFESSIONAL,PC-2025-2026-ANNUAL,2026-08-01,92.5,Exceptional,93.74,92.5,94.9,-1.85,Stable,Administration Service Target Achievement,100.0,Responsibility and Deadline Discipline,98.98,Facility and Maintenance Reliability,84.74,Teamwork and Professional Communication,58.96,0.92,92.6,Exceptional,Calculated - Pending Manager Review,2026-08-01
EMP435,Kamran Sultan,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-425,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,79.64,Meets Expectations,81.23,79.64,83.65,-3.04,Declining,Attendance and Punctuality,97.59,Facility and Maintenance Reliability,88.05,Learning and Adaptability,73.06,Teamwork and Professional Communication,66.36,0.91,78.9,Effective,Calculated - Pending Manager Review,2026-08-01
EMP436,Anusha Chaudhry,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-426,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,84.12,Strong,80.47,77.24,84.12,4.57,Improving,Administration Service Target Achievement,94.06,Attendance and Punctuality,93.22,Learning and Adaptability,74.55,Teamwork and Professional Communication,59.61,0.9,85.6,Strong,Calculated - Pending Manager Review,2026-08-01
EMP437,Ali Ismail,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-427,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,88.73,Strong,89.77,88.73,90.25,-0.65,Stable,Administration Service Target Achievement,98.39,Administrative Cost Variance,96.96,Learning and Adaptability,81.3,Teamwork and Professional Communication,56.68,0.9,91.1,Strong,Calculated - Pending Manager Review,2026-08-01
EMP438,Fahad Habib,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-428,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,85.22,Strong,89.02,85.22,91.4,-4.19,Declining,Attendance and Punctuality,98.54,Responsibility and Deadline Discipline,92.81,Facility and Maintenance Reliability,76.73,Teamwork and Professional Communication,61.8,0.9,86.6,Strong,Calculated - Pending Manager Review,2026-08-01
EMP439,Imran Shah,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-429,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,81.23,Strong,81.2,79.3,83.28,-1.79,Stable,Attendance and Punctuality,93.5,Administration Service Target Achievement,87.61,Facility and Maintenance Reliability,74.48,Teamwork and Professional Communication,55.25,0.9,83.7,Strong,Calculated - Pending Manager Review,2026-08-01
EMP440,Iqra Zafar,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-430,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,85.51,Strong,85.57,83.77,86.81,0.29,Stable,Administration Service Target Achievement,95.57,Administrative Cost Variance,94.51,Facility and Maintenance Reliability,77.03,Teamwork and Professional Communication,54.09,0.9,86.8,Strong,Calculated - Pending Manager Review,2026-08-01
EMP441,Mahnoor Waheed,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-431,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,77.9,Meets Expectations,75.01,73.01,77.9,3.33,Improving,Attendance and Punctuality,95.65,Administrative Cost Variance,81.34,Learning and Adaptability,69.21,Teamwork and Professional Communication,53.14,0.9,75.5,Effective,Calculated - Pending Manager Review,2026-08-01
EMP442,Usman Riaz,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-432,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,86.27,Strong,87.19,85.77,88.98,-1.65,Stable,Administration Service Target Achievement,94.75,Attendance and Punctuality,93.05,Learning and Adaptability,82.03,Teamwork and Professional Communication,57.98,0.9,85.7,Strong,Calculated - Pending Manager Review,2026-08-01
EMP443,Noman Ismail,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-433,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,73.45,Meets Expectations,77.64,73.45,82.0,-6.84,Declining,Attendance and Punctuality,93.73,Facility and Maintenance Reliability,82.44,Teamwork and Professional Communication,67.19,Administration Service Target Achievement,64.46,0.9,74.7,Effective,Calculated - Pending Manager Review,2026-08-01
EMP444,Ahmed Latif,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-434,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,88.65,Strong,86.22,82.94,89.23,4.79,Improving,Administrative Cost Variance,94.67,Attendance and Punctuality,92.08,Learning and Adaptability,77.65,Teamwork and Professional Communication,72.21,0.9,91.6,Strong,Calculated - Pending Manager Review,2026-08-01
EMP445,Areeba Baig,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-435,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,85.45,Strong,86.37,85.17,87.49,-1.95,Stable,Administration Service Target Achievement,94.55,Attendance and Punctuality,92.65,Facility and Maintenance Reliability,80.96,Teamwork and Professional Communication,51.62,0.91,83.7,Strong,Calculated - Pending Manager Review,2026-08-01
EMP446,Nida Khan,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-436,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,80.28,Strong,84.27,80.28,88.15,-6.59,Declining,Attendance and Punctuality,96.73,Learning and Adaptability,93.93,Responsibility and Deadline Discipline,75.95,Teamwork and Professional Communication,69.41,0.91,81.5,Effective,Calculated - Pending Manager Review,2026-08-01
EMP447,Junaid Qureshi,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-437,Administrative Assistant,Administrative Assistant,Junior,Junior/Assistant,PT-ADM-JUNIOR,PC-2025-2026-ANNUAL,2026-08-01,84.19,Strong,86.78,84.19,88.97,-3.73,Declining,Attendance and Punctuality,95.79,Learning and Adaptability,89.93,Responsibility and Deadline Discipline,80.1,Teamwork and Professional Communication,62.47,0.9,85.6,Strong,Calculated - Pending Manager Review,2026-08-01
EMP448,Kashif Siddiqui,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-438,Administration Intern,Administration Intern,Intern,Intern/Trainee,PT-ADM-INTERN,PC-2025-2026-ANNUAL,2026-08-01,82.0,Strong,76.52,72.43,82.0,7.44,Improving,Attendance and Punctuality,93.13,Administrative Cost Variance,86.0,Learning and Adaptability,75.35,Teamwork and Professional Communication,65.23,0.9,83.4,Strong,Calculated - Pending Manager Review,2026-08-01
EMP449,Rabia Mahmood,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-439,Administration Intern,Administration Intern,Intern,Intern/Trainee,PT-ADM-INTERN,PC-2025-2026-ANNUAL,2026-08-01,81.0,Strong,78.89,77.58,81.1,2.61,Stable,Attendance and Punctuality,98.81,Administration Service Target Achievement,84.82,Facility and Maintenance Reliability,72.25,Teamwork and Professional Communication,57.23,0.9,80.7,Effective,Calculated - Pending Manager Review,2026-08-01
EMP450,Sana Baig,DEPARTMENT-010,Administration & Facilities,Corporate Services,POS-440,Administration Intern,Administration Intern,Intern,Intern/Trainee,PT-ADM-INTERN,PC-2025-2026-ANNUAL,2026-08-01,79.46,Meets Expectations,80.26,77.77,82.27,-3.49,Declining,Attendance and Punctuality,95.29,Administrative Cost Variance,83.42,Administration Service Target Achievement,77.12,Teamwork and Professional Communication,59.14,0.89,80.1,Effective,Calculated - Pending Manager Review,2026-08-01
EMP451,Nida Farooq,DEPARTMENT-011,Legal & Compliance,Corporate Services,EXEC-LGL-HEAD,Head of Legal and Compliance,Head of Legal and Compliance,Executive,Manager/Head,PT-LGL-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,78.21,Meets Expectations,74.17,70.47,78.21,5.52,Improving,Attendance and Punctuality,97.9,Contract and Case Milestone Achievement,87.46,Team Leadership and Development,64.98,Teamwork and Professional Communication,47.47,0.92,81.1,Effective,Calculated - Pending Manager Review,2026-08-01
EMP452,Iqra Chaudhry,DEPARTMENT-011,Legal & Compliance,Corporate Services,POS-441,Legal and Compliance Manager,Legal and Compliance Manager,Lead/Manager,Manager/Head,PT-LGL-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,81.39,Strong,82.0,80.68,83.65,-1.01,Stable,Attendance and Punctuality,100.0,Learning and Adaptability,89.85,Team Leadership and Development,73.84,Teamwork and Professional Communication,68.11,0.91,86.3,Strong,Calculated - Pending Manager Review,2026-08-01
EMP453,Arham Baig,DEPARTMENT-011,Legal & Compliance,Corporate Services,POS-442,Legal and Compliance Manager,Legal and Compliance Manager,Lead/Manager,Manager/Head,PT-LGL-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,79.35,Meets Expectations,76.49,74.12,79.35,3.65,Improving,Attendance and Punctuality,97.52,Contract and Case Milestone Achievement,86.53,Teamwork and Professional Communication,66.8,Team Leadership and Development,64.54,0.91,84.5,Strong,Calculated - Pending Manager Review,2026-08-01
EMP454,Arham Rashid,DEPARTMENT-011,Legal & Compliance,Corporate Services,POS-443,Legal and Compliance Manager,Legal and Compliance Manager,Lead/Manager,Manager/Head,PT-LGL-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,75.22,Meets Expectations,74.94,73.65,75.66,0.09,Stable,Attendance and Punctuality,99.6,Learning and Adaptability,85.7,Team Leadership and Development,68.3,Teamwork and Professional Communication,54.68,0.91,75.1,Effective,Calculated - Pending Manager Review,2026-08-01
EMP455,Adnan Saeed,DEPARTMENT-011,Legal & Compliance,Corporate Services,POS-444,Legal and Compliance Manager,Legal and Compliance Manager,Lead/Manager,Manager/Head,PT-LGL-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,72.3,Meets Expectations,72.94,71.15,75.09,-2.02,Stable,Attendance and Punctuality,95.02,Regulatory and Policy Compliance Accuracy,82.95,Team Leadership and Development,57.46,Teamwork and Professional Communication,51.27,0.91,71.2,Effective,Calculated - Pending Manager Review,2026-08-01
EMP456,Areeba Saleem,DEPARTMENT-011,Legal & Compliance,Corporate Services,POS-445,Legal and Compliance Manager,Legal and Compliance Manager,Lead/Manager,Manager/Head,PT-LGL-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,80.75,Strong,81.86,80.75,84.04,-1.39,Stable,Attendance and Punctuality,93.18,Responsibility and Deadline Discipline,90.01,Teamwork and Professional Communication,71.0,Team Leadership and Development,68.73,0.91,86.0,Strong,Calculated - Pending Manager Review,2026-08-01
EMP457,Saba Abbasi,DEPARTMENT-011,Legal & Compliance,Corporate Services,POS-446,Legal and Compliance Manager,Legal and Compliance Manager,Lead/Manager,Manager/Head,PT-LGL-MANAGER,PC-2025-2026-ANNUAL,2026-08-01,80.6,Strong,77.81,75.92,80.6,2.12,Stable,Contract and Case Milestone Achievement,98.15,Responsibility and Deadline Discipline,95.94,Team Leadership and Development,55.52,Teamwork and Professional Communication,47.75,0.92,89.4,Strong,Calculated - Pending Manager Review,2026-08-01
