Learning_Record_ID,Employee_ID,Employee_Name,Department_ID,Department,Position_ID,Position_Title,Role_Band,Course_ID,Course_Name,Course_Level,Skill_ID,Skill_Name,Current_Proficiency_Level,Current_Skill_Score,Certification_Status,Learning_Status,Completion_Date,Position_Required_Skill,History_Basis,Record_Source,Is_Actual_LMS_Record,Data_As_Of_Date
LEARN-EMP369-COURSE-S042-ADV,EMP369,Maha Rauf,DEPARTMENT-009,Training & Development,POS-360,Senior Trainer,Senior/Lead,COURSE-S042-ADV,Advanced Communication for Professional Growth,Advanced,S042,Communication,5,97.1,Certified,Completed,2026-08-15,No,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=97.1, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP554-COURSE-S086-ADV,EMP554,Sana Rauf,DEPARTMENT-013,Logistics & Warehouse,POS-541,Senior Logistics Officer,Senior/Lead,COURSE-S086-ADV,Advanced Dispatch Coordination and Decision Practice,Advanced,S086,Dispatch Coordination,5,90.1,Not Required,Completed,2026-06-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=90.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP554-COURSE-S084-PRC,EMP554,Sana Rauf,DEPARTMENT-013,Logistics & Warehouse,POS-541,Senior Logistics Officer,Senior/Lead,COURSE-S084-PRC,Applied Transport Planning,Practitioner,S084,Transport Planning,4,73.5,Not Required,Completed,2025-05-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=73.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP559-COURSE-S083-ADV,EMP559,Minal Qureshi,DEPARTMENT-013,Logistics & Warehouse,POS-546,Logistics Coordinator,Professional/Mid-level,COURSE-S083-ADV,Advanced Inventory Control and Decision Practice,Advanced,S083,Inventory Control,5,100.0,Planned,Completed,2026-06-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=100.0, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP559-COURSE-S044-ADV,EMP559,Minal Qureshi,DEPARTMENT-013,Logistics & Warehouse,POS-546,Logistics Coordinator,Professional/Mid-level,COURSE-S044-ADV,Advanced Problem Solving for Professional Growth,Advanced,S044,Problem Solving,5,91.3,Certified,Completed,2025-07-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=91.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP392-COURSE-S061-PRC,EMP392,Danish Zafar,DEPARTMENT-009,Training & Development,POS-383,Training Coordinator,Junior/Assistant,COURSE-S061-PRC,Applied Training Needs Analysis for Learning Delivery,Practitioner,S061,Training Needs Analysis,3,71.7,Certified,Completed,2026-01-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=3/5, skill score=71.7, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP042-COURSE-S037-PRC,EMP042,Amna Aslam,DEPARTMENT-004,Customer Support,POS-042,Senior Support Executive,Professional/Mid-level,COURSE-S037-PRC,Applied Customer Service,Practitioner,S037,Customer Service,4,75.6,Not Required,Completed,2025-06-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=75.6, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP042-COURSE-S040-PRC,EMP042,Amna Aslam,DEPARTMENT-004,Customer Support,POS-042,Senior Support Executive,Professional/Mid-level,COURSE-S040-PRC,Applied SLA Management,Practitioner,S040,SLA Management,4,71.8,Not Required,Completed,2024-06-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=71.8, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP380-COURSE-S062-ADV,EMP380,Maha Waheed,DEPARTMENT-009,Training & Development,POS-371,Learning and Development Specialist,Professional/Mid-level,COURSE-S062-ADV,Advanced Curriculum Design and Learning Impact,Advanced,S062,Curriculum Design,5,94.1,Not Required,Completed,2025-01-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=94.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP380-COURSE-S061-ADV,EMP380,Maha Waheed,DEPARTMENT-009,Training & Development,POS-371,Learning and Development Specialist,Professional/Mid-level,COURSE-S061-ADV,Advanced Training Needs Analysis and Learning Impact,Advanced,S061,Training Needs Analysis,4,87.4,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=87.4, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP431-COURSE-S042-ADV,EMP431,Noman Iqbal,DEPARTMENT-010,Administration & Facilities,POS-421,Administration Officer,Professional/Mid-level,COURSE-S042-ADV,Advanced Communication for Professional Growth,Advanced,S042,Communication,5,94.4,Certified,Completed,2026-03-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=94.4, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP431-COURSE-S066-PRC,EMP431,Noman Iqbal,DEPARTMENT-010,Administration & Facilities,POS-421,Administration Officer,Professional/Mid-level,COURSE-S066-PRC,Applied Office Administration,Practitioner,S066,Office Administration,3,70.3,Not Required,Completed,2026-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=3/5, skill score=70.3, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP337-COURSE-S055-ADV,EMP337,Junaid Mahmood,DEPARTMENT-008,Medical Care,POS-329,Medical Officer,Professional/Mid-level,COURSE-S055-ADV,Advanced Patient Care and Patient Safety,Advanced,S055,Patient Care,5,98.0,Certified,Completed,2025-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=98.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP337-COURSE-S056-ADV,EMP337,Junaid Mahmood,DEPARTMENT-008,Medical Care,POS-329,Medical Officer,Professional/Mid-level,COURSE-S056-ADV,Advanced Clinical Documentation and Patient Safety,Advanced,S056,Clinical Documentation,4,93.1,Planned,Completed,2024-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=93.1, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP605-COURSE-S090-ADV,EMP605,Areeba Riaz,DEPARTMENT-014,Production & Manufacturing,POS-591,Production Technician,Professional/Mid-level,COURSE-S090-ADV,Advanced Preventive Maintenance and Continuous Improvement,Advanced,S090,Preventive Maintenance,5,90.0,Planned,Completed,2025-08-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=90.0, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP605-COURSE-S087-PRC,EMP605,Areeba Riaz,DEPARTMENT-014,Production & Manufacturing,POS-591,Production Technician,Professional/Mid-level,COURSE-S087-PRC,Applied Health and Safety in Operations,Practitioner,S087,Health and Safety,3,82.6,Certified,Completed,2024-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=3/5, skill score=82.6, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP435-COURSE-S068-PRC,EMP435,Kamran Sultan,DEPARTMENT-010,Administration & Facilities,POS-425,Administrative Assistant,Junior/Assistant,COURSE-S068-PRC,Applied Vendor Coordination,Practitioner,S068,Vendor Coordination,4,79.2,Planned,Completed,2024-07-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=79.2, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP595-COURSE-S090-PRC,EMP595,Noman Dar,DEPARTMENT-014,Production & Manufacturing,POS-581,Senior Production Supervisor,Senior/Lead,COURSE-S090-PRC,Applied Preventive Maintenance in Operations,Practitioner,S090,Preventive Maintenance,4,80.2,Certified,Completed,2026-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=80.2, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP595-COURSE-S091-ADV,EMP595,Noman Dar,DEPARTMENT-014,Production & Manufacturing,POS-581,Senior Production Supervisor,Senior/Lead,COURSE-S091-ADV,Advanced Lean Manufacturing and Continuous Improvement,Advanced,S091,Lean Manufacturing,5,100.0,Not Required,Completed,2026-07-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP062-COURSE-S014-ADV,EMP062,Fahad Dar,DEPARTMENT-003,Sales,POS-062,Account Manager,Professional/Mid-level,COURSE-S014-ADV,Advanced Negotiation for Professional Growth,Advanced,S014,Negotiation,5,97.8,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=97.8, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP062-COURSE-S016-PRC,EMP062,Fahad Dar,DEPARTMENT-003,Sales,POS-062,Account Manager,Professional/Mid-level,COURSE-S016-PRC,Applied Account Management,Practitioner,S016,Account Management,4,79.1,Not Required,Completed,2026-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=79.1, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP482-COURSE-S071-PRC,EMP482,Danish Malik,DEPARTMENT-011,Legal & Compliance,POS-471,Legal Assistant,Junior/Assistant,COURSE-S071-PRC,Applied Contract Review,Practitioner,S071,Contract Review,4,76.1,Not Required,Completed,2024-06-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=76.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP208-COURSE-S031-ADV,EMP208,Omar Rauf,DEPARTMENT-001,HR,POS-207,HR Officer,Professional/Mid-level,COURSE-S031-ADV,Advanced Recruitment & Selection and Decision Practice,Advanced,S031,Recruitment & Selection,5,93.1,Certified,Completed,2024-06-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=93.1, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP208-COURSE-S033-ADV,EMP208,Omar Rauf,DEPARTMENT-001,HR,POS-207,HR Officer,Professional/Mid-level,COURSE-S033-ADV,Advanced Performance Management and Decision Practice,Advanced,S033,Performance Management,5,96.1,Not Required,Completed,2025-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=96.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP522-COURSE-S077-ADV,EMP522,Nida Riaz,DEPARTMENT-012,Procurement & Supply Chain,POS-510,Procurement Officer,Professional/Mid-level,COURSE-S077-ADV,Advanced Purchase Order Management and Decision Practice,Advanced,S077,Purchase Order Management,4,86.7,Certified,Completed,2024-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=86.7, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP522-COURSE-S046-ADV,EMP522,Nida Riaz,DEPARTMENT-012,Procurement & Supply Chain,POS-510,Procurement Officer,Professional/Mid-level,COURSE-S046-ADV,Advanced Leadership for Professional Growth,Advanced,S046,Leadership,5,100.0,Not Required,Completed,2025-08-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP648-COURSE-S095-ADV,EMP648,Kashif Hashmi,DEPARTMENT-015,Quality Assurance,POS-633,Quality Analyst,Professional/Mid-level,COURSE-S095-ADV,Advanced Statistical Process Control and Continuous Improvement,Advanced,S095,Statistical Process Control,4,82.3,Planned,Completed,2025-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=82.3, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP648-COURSE-S093-PRC,EMP648,Kashif Hashmi,DEPARTMENT-015,Quality Assurance,POS-633,Quality Analyst,Professional/Mid-level,COURSE-S093-PRC,Applied Root Cause Analysis in Operations,Practitioner,S093,Root Cause Analysis,3,79.8,Certified,Completed,2024-07-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=3/5, skill score=79.8, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP125-COURSE-S016-ADV,EMP125,Fatima Zafar,DEPARTMENT-003,Sales,POS-125,Senior Account Manager,Senior/Lead,COURSE-S016-ADV,Advanced Account Management and Decision Practice,Advanced,S016,Account Management,5,98.8,Not Required,Completed,2026-04-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=98.8, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP125-COURSE-S014-ADV,EMP125,Fatima Zafar,DEPARTMENT-003,Sales,POS-125,Senior Account Manager,Senior/Lead,COURSE-S014-ADV,Advanced Negotiation for Professional Growth,Advanced,S014,Negotiation,5,93.3,Not Required,Completed,2025-06-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=93.3, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP480-COURSE-S072-FND,EMP480,Ahmed Saeed,DEPARTMENT-011,Legal & Compliance,POS-469,Legal Assistant,Junior/Assistant,COURSE-S072-FND,Regulatory Compliance Fundamentals,Foundation,S072,Regulatory Compliance,3,65.6,Certified,Completed,2026-06-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=3/5, skill score=65.6, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP489-COURSE-S074-ADV,EMP489,Sara Zafar,DEPARTMENT-011,Legal & Compliance,POS-478,Legal Assistant,Junior/Assistant,COURSE-S074-ADV,Advanced Legal Research and Decision Practice,Advanced,S074,Legal Research,4,87.3,Certified,Completed,2026-02-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=87.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP666-COURSE-S093-ADV,EMP666,Saad Hashmi,DEPARTMENT-015,Quality Assurance,POS-651,Quality Inspector,Junior/Assistant,COURSE-S093-ADV,Advanced Root Cause Analysis and Continuous Improvement,Advanced,S093,Root Cause Analysis,4,95.0,Planned,Completed,2024-02-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=95.0, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP270-COURSE-S003-ADV,EMP270,Laiba Saeed,DEPARTMENT-005,Engineering,POS-265,Senior Software Engineer,Senior/Lead,COURSE-S003-ADV,Advanced API Development and Decision Practice,Advanced,S003,API Development,5,86.1,Certified,Completed,2024-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=86.1, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP270-COURSE-S001-ADV,EMP270,Laiba Saeed,DEPARTMENT-005,Engineering,POS-265,Senior Software Engineer,Senior/Lead,COURSE-S001-ADV,Advanced Python Programming and Decision Practice,Advanced,S001,Python Programming,4,88.6,Not Required,Completed,2025-02-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=88.6, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP008-COURSE-S028-ADV,EMP008,Iqra Bashir,DEPARTMENT-002,Finance,POS-008,Finance Manager,Manager/Head,COURSE-S028-ADV,Advanced Regulatory Reporting and Decision Practice,Advanced,S028,Regulatory Reporting,5,85.5,Certified,Completed,2024-05-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=85.5, certification=Certified, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP008-COURSE-S045-ADV,EMP008,Iqra Bashir,DEPARTMENT-002,Finance,POS-008,Finance Manager,Manager/Head,COURSE-S045-ADV,Advanced Stakeholder Management for Professional Growth,Advanced,S045,Stakeholder Management,5,88.1,Not Required,Completed,2024-04-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=88.1, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP008-COURSE-S046-ADV,EMP008,Iqra Bashir,DEPARTMENT-002,Finance,POS-008,Finance Manager,Manager/Head,COURSE-S046-ADV,Advanced Leadership for Professional Growth,Advanced,S046,Leadership,5,84.4,Not Required,Completed,2026-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=84.4, certification=Not Required, skill status=Developing.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP497-COURSE-S076-ADV,EMP497,Talha Riaz,DEPARTMENT-012,Procurement & Supply Chain,POS-485,Procurement Manager,Manager/Head,COURSE-S076-ADV,Advanced Strategic Sourcing and Decision Practice,Advanced,S076,Strategic Sourcing,4,83.8,Planned,Completed,2025-02-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=83.8, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP497-COURSE-S080-ADV,EMP497,Talha Riaz,DEPARTMENT-012,Procurement & Supply Chain,POS-485,Procurement Manager,Manager/Head,COURSE-S080-ADV,Advanced Inventory Planning and Decision Practice,Advanced,S080,Inventory Planning,4,84.9,Not Required,Completed,2026-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=84.9, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP497-COURSE-S023-ADV,EMP497,Talha Riaz,DEPARTMENT-012,Procurement & Supply Chain,POS-485,Procurement Manager,Manager/Head,COURSE-S023-ADV,Advanced Risk & Controls and Decision Practice,Advanced,S023,Risk & Controls,5,96.5,Not Required,Completed,2025-06-15,No,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=96.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP470-COURSE-S071-PRC,EMP470,Anam Javed,DEPARTMENT-011,Legal & Compliance,POS-459,Compliance Analyst,Professional/Mid-level,COURSE-S071-PRC,Applied Contract Review,Practitioner,S071,Contract Review,3,86.5,Certified,Completed,2024-07-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=3/5, skill score=86.5, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP470-COURSE-S075-ADV,EMP470,Anam Javed,DEPARTMENT-011,Legal & Compliance,POS-459,Compliance Analyst,Professional/Mid-level,COURSE-S075-ADV,Advanced Case Management and Decision Practice,Advanced,S075,Case Management,4,94.0,Not Required,Completed,2024-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=94.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
