Employee_ID,Employee_Name,Department,Position_ID,Designation,Job_Level,Tenure_Months,Years_in_Company,Total_Experience_Years,Relevant_Experience_Years,Years_in_Current_Role,Projects_Completed,High_Impact_Projects,Previous_Same_Role,Previous_Department_Experience,Leadership_Experience_Years,Cross_Functional_Projects,Project_Success_Rate_pct,Experience_Score,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP540,Haris Hussain,Procurement & Supply Chain,POS-528,Procurement Intern,Intern,7,0.6,1.4,0.9,0.5,3,0,No,No,0.3,0,89.5,66.2,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP541,Asad Hashmi,Logistics & Warehouse,EXEC-LOG-HEAD,Head of Logistics and Warehouse,Executive,125,10.4,29.9,25.9,2.4,41,9,No,Yes,25.0,6,85.0,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP542,Kashif Chaudhry,Logistics & Warehouse,POS-529,Logistics Manager,Lead/Manager,113,9.4,19.2,10.6,5.4,22,4,Yes,No,15.5,6,81.4,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP543,Kamran Chaudhry,Logistics & Warehouse,POS-530,Logistics Manager,Lead/Manager,165,13.8,22.0,16.8,10.2,43,12,Yes,No,16.5,8,82.9,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP544,Bilal Ansari,Logistics & Warehouse,POS-531,Logistics Manager,Lead/Manager,125,10.4,21.6,13.7,6.3,31,3,No,Yes,16.8,5,74.3,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP545,Junaid Aslam,Logistics & Warehouse,POS-532,Logistics Manager,Lead/Manager,101,8.4,17.0,13.5,4.1,19,2,No,No,12.4,4,89.1,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP546,Sara Baig,Logistics & Warehouse,POS-533,Logistics Manager,Lead/Manager,82,6.8,14.8,12.8,6.1,32,4,No,Yes,9.2,8,93.9,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP547,Usman Ali,Logistics & Warehouse,POS-534,Logistics Manager,Lead/Manager,151,12.6,22.4,15.7,3.8,39,10,No,Yes,17.6,4,87.1,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP548,Maryam Faisal,Logistics & Warehouse,POS-535,Senior Logistics Officer,Senior,123,10.2,16.4,11.4,6.1,31,7,No,No,1.3,6,88.2,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP549,Saba Saeed,Logistics & Warehouse,POS-536,Senior Logistics Officer,Senior,121,10.1,15.5,11.8,3.9,30,7,No,No,0.7,8,89.7,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP550,Hira Faisal,Logistics & Warehouse,POS-537,Senior Logistics Officer,Senior,49,4.1,11.8,7.3,2.7,19,2,Yes,No,0.3,7,79.6,86.4,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP551,Saba Rehman,Logistics & Warehouse,POS-538,Senior Logistics Officer,Senior,59,4.9,10.6,8.6,3.6,16,3,No,No,1.2,9,75.8,92.9,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP552,Anam Rauf,Logistics & Warehouse,POS-539,Senior Logistics Officer,Senior,97,8.1,17.7,13.8,1.9,24,2,No,No,1.2,8,88.0,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP553,Iqra Mughal,Logistics & Warehouse,POS-540,Senior Logistics Officer,Senior,148,12.3,20.1,13.1,12.3,26,3,No,No,0.0,3,89.1,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP554,Sana Rauf,Logistics & Warehouse,POS-541,Senior Logistics Officer,Senior,102,8.5,16.8,14.4,5.4,31,7,No,No,0.4,5,82.3,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP555,Danish Hashmi,Logistics & Warehouse,POS-542,Senior Logistics Officer,Senior,108,9.0,18.5,12.8,5.6,30,8,Yes,Yes,0.2,7,95.4,100,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP556,Kinza Farooq,Logistics & Warehouse,POS-543,Logistics Coordinator,Mid,58,4.8,8.7,6.3,2.4,20,5,No,No,1.2,3,84.2,90.6,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP557,Ali Rashid,Logistics & Warehouse,POS-544,Logistics Coordinator,Mid,56,4.7,10.4,8.7,1.1,11,1,No,No,0.3,7,74.9,88.2,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP558,Waqas Latif,Logistics & Warehouse,POS-545,Logistics Coordinator,Mid,32,2.7,6.9,5.5,2.6,7,1,No,No,0.4,6,99.1,83.6,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP559,Minal Qureshi,Logistics & Warehouse,POS-546,Logistics Coordinator,Mid,62,5.2,8.4,7.1,3.0,16,2,No,No,0.8,2,91.8,89.3,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP560,Fahad Ali,Logistics & Warehouse,POS-547,Logistics Coordinator,Mid,61,5.1,9.8,7.7,4.1,19,5,No,No,0.8,9,93.5,95.9,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP561,Maryam Waheed,Logistics & Warehouse,POS-548,Logistics Coordinator,Mid,74,6.2,8.2,5.7,3.8,16,4,No,No,0.6,11,88.1,86.9,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP562,Komal Khan,Logistics & Warehouse,POS-549,Logistics Coordinator,Mid,58,4.8,10.1,6.4,3.7,16,2,No,No,0.4,6,75.1,83.0,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP563,Hira Ali,Logistics & Warehouse,POS-550,Logistics Coordinator,Mid,88,7.3,9.5,5.9,3.1,15,2,No,No,1.5,4,91.7,87.0,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP564,Adnan Zafar,Logistics & Warehouse,POS-551,Logistics Coordinator,Mid,81,6.8,11.0,7.8,3.9,26,2,No,No,1.2,8,97.8,93.4,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP565,Rabia Tariq,Logistics & Warehouse,POS-552,Logistics Coordinator,Mid,75,6.2,12.0,8.0,0.3,13,2,No,No,0.3,13,80.0,88.6,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP566,Talha Ismail,Logistics & Warehouse,POS-553,Logistics Coordinator,Mid,25,2.1,5.9,3.7,0.3,10,1,Yes,No,0.6,3,67.0,72.2,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP567,Hira Javed,Logistics & Warehouse,POS-554,Logistics Coordinator,Mid,49,4.1,6.4,4.4,4.1,13,2,Yes,No,1.1,8,87.9,81.0,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP568,Mehwish Javed,Logistics & Warehouse,POS-555,Logistics Coordinator,Mid,51,4.2,6.7,5.8,3.2,11,2,Yes,Yes,0.9,11,83.0,83.8,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP569,Bilal Rauf,Logistics & Warehouse,POS-556,Logistics Coordinator,Mid,18,1.5,3.5,3.1,0.9,3,0,No,Yes,1.3,9,78.0,72.5,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP570,Komal Farooq,Logistics & Warehouse,POS-557,Warehouse Assistant,Junior,13,1.1,2.2,1.6,0.3,3,0,No,Yes,0.8,6,68.0,65.0,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP571,Minal Saeed,Logistics & Warehouse,POS-558,Warehouse Assistant,Junior,22,1.8,3.5,3.1,0.4,6,0,Yes,No,0.8,2,89.3,73.8,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP572,Farhan Iqbal,Logistics & Warehouse,POS-559,Warehouse Assistant,Junior,19,1.6,4.6,2.9,0.6,6,1,No,No,0.6,2,85.1,73.4,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP573,Junaid Javed,Logistics & Warehouse,POS-560,Warehouse Assistant,Junior,12,1.0,3.4,2.7,0.5,7,1,No,Yes,0.3,6,80.5,71.3,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP574,Ahmed Javed,Logistics & Warehouse,POS-561,Warehouse Assistant,Junior,5,0.4,0.9,0.5,0.3,1,0,No,No,1.4,0,88.2,66.9,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP575,Komal Hameed,Logistics & Warehouse,POS-562,Warehouse Assistant,Junior,35,2.9,4.2,2.9,0.3,5,1,No,No,1.2,2,74.9,72.6,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP576,Fatima Sultan,Logistics & Warehouse,POS-563,Warehouse Assistant,Junior,34,2.8,3.8,2.1,1.8,5,0,No,No,0.0,4,88.9,69.1,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP577,Iqra Hussain,Logistics & Warehouse,POS-564,Warehouse Assistant,Junior,28,2.3,3.4,2.0,2.1,6,0,No,Yes,0.1,1,97.5,70.7,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP578,Maryam Rauf,Logistics & Warehouse,POS-565,Warehouse Assistant,Junior,25,2.1,3.5,2.0,1.3,6,1,No,No,1.4,0,81.0,71.5,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP579,Farhan Aziz,Logistics & Warehouse,POS-566,Warehouse Assistant,Junior,20,1.7,3.0,2.3,1.5,7,0,Yes,Yes,0.9,2,81.1,69.9,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP580,Minal Bukhari,Logistics & Warehouse,POS-567,Warehouse Assistant,Junior,40,3.3,5.1,2.9,0.3,8,2,No,No,0.7,2,95.0,77.1,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP581,Noor Khalid,Logistics & Warehouse,POS-568,Warehouse Assistant,Junior,40,3.3,5.8,3.4,3.0,11,2,No,No,1.0,0,82.4,76.7,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP582,Noor Sheikh,Logistics & Warehouse,POS-569,Warehouse Assistant,Junior,19,1.6,2.7,1.8,0.8,4,0,No,No,0.8,2,90.8,70.2,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP583,Noman Aziz,Logistics & Warehouse,POS-570,Logistics Intern,Intern,3,0.2,0.7,0.6,0.2,1,0,No,No,0.1,0,89.6,64.9,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP584,Zainab Munir,Logistics & Warehouse,POS-571,Logistics Intern,Intern,5,0.4,1.0,0.7,0.3,1,0,No,No,0.3,6,73.1,62.3,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP585,Bilal Abbasi,Logistics & Warehouse,POS-572,Logistics Intern,Intern,5,0.4,0.6,0.4,0.2,0,0,No,No,1.4,10,80.6,65.1,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP586,Fahad Akhtar,Production & Manufacturing,EXEC-PRD-HEAD,Head of Production and Manufacturing,Executive,185,15.4,34.8,24.3,0.7,63,15,No,No,29.3,14,81.8,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP587,Noman Baig,Production & Manufacturing,POS-573,Production Manager,Lead/Manager,83,6.9,20.1,15.1,3.6,32,4,No,No,13.9,9,77.4,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,Production Manager,Lead/Manager,121,10.1,20.3,15.3,5.9,44,8,No,Yes,16.1,6,84.7,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,Production Manager,Lead/Manager,93,7.8,19.1,11.8,5.9,21,5,No,No,15.5,8,74.5,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP590,Taha Ali,Production & Manufacturing,POS-576,Production Manager,Lead/Manager,130,10.8,23.1,18.1,6.2,43,10,Yes,Yes,19.8,7,93.8,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,Production Manager,Lead/Manager,170,14.2,27.3,16.4,13.3,51,8,Yes,Yes,23.7,7,90.2,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,Production Manager,Lead/Manager,76,6.3,19.6,13.5,3.5,32,8,No,Yes,13.2,7,91.0,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,Senior Production Supervisor,Senior,131,10.9,18.3,13.9,6.8,37,10,No,Yes,1.0,8,76.7,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,Senior Production Supervisor,Senior,118,9.8,16.6,12.4,6.9,34,7,No,Yes,0.8,8,86.1,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,Senior Production Supervisor,Senior,114,9.5,18.6,16.4,7.0,45,10,Yes,No,0.0,5,81.4,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,Senior Production Supervisor,Senior,101,8.4,16.8,13.2,5.9,24,6,No,No,0.8,10,88.9,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,Senior Production Supervisor,Senior,136,11.3,20.6,12.9,11.3,47,8,Yes,No,0.4,2,96.4,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP598,Asad Riaz,Production & Manufacturing,POS-584,Senior Production Supervisor,Senior,114,9.5,16.8,13.0,7.5,17,3,No,No,0.1,7,74.2,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,Senior Production Supervisor,Senior,84,7.0,15.0,11.1,3.4,26,5,Yes,No,1.3,3,86.8,100,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,Senior Production Supervisor,Senior,104,8.7,16.9,9.8,0.2,24,5,Yes,No,1.4,10,61.9,97.1,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,Production Technician,Mid,54,4.5,8.4,7.3,4.1,11,1,No,No,0.2,6,91.5,87.1,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,Production Technician,Mid,70,5.8,9.0,5.9,1.7,21,2,No,No,0.2,6,80.4,82.2,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,Production Technician,Mid,57,4.8,9.8,6.4,2.4,13,3,Yes,Yes,0.3,2,85.6,86.4,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,Production Technician,Mid,84,7.0,10.4,8.1,4.3,19,3,Yes,No,1.1,8,79.2,91.8,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,Production Technician,Mid,73,6.1,9.8,6.7,3.4,10,2,No,No,1.1,7,88.6,88.0,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,Production Technician,Mid,30,2.5,6.4,4.8,0.7,9,1,No,No,1.1,13,94.3,82.0,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,Production Technician,Mid,20,1.7,7.2,5.9,1.6,16,3,No,No,1.1,9,76.7,84.7,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP608,Sidra Khan,Production & Manufacturing,POS-594,Production Technician,Mid,59,4.9,9.6,8.5,1.9,20,5,No,No,0.3,8,72.8,93.2,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP609,Laiba Iqbal,Production & Manufacturing,POS-595,Production Technician,Mid,31,2.6,7.7,6.2,2.2,17,4,No,Yes,1.4,9,78.1,88.0,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP610,Junaid Latif,Production & Manufacturing,POS-596,Production Technician,Mid,90,7.5,9.5,7.9,2.0,17,3,No,No,0.3,6,84.8,90.8,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP611,Omar Mahmood,Production & Manufacturing,POS-597,Production Technician,Mid,76,6.3,8.9,5.6,5.1,13,2,No,No,1.0,4,80.9,83.0,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP612,Hassan Khalid,Production & Manufacturing,POS-598,Production Technician,Mid,61,5.1,9.8,8.4,3.5,11,1,Yes,Yes,1.3,8,73.8,89.1,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP613,Sidra Saeed,Production & Manufacturing,POS-599,Production Technician,Mid,70,5.8,8.3,5.6,2.7,20,4,No,No,1.2,13,84.5,87.1,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP614,Asad Rashid,Production & Manufacturing,POS-600,Production Technician,Mid,16,1.3,3.8,2.5,1.1,7,1,No,No,0.9,7,84.8,72.8,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP615,Waqas Munir,Production & Manufacturing,POS-601,Production Operator,Junior,16,1.3,4.2,3.4,0.6,4,1,No,Yes,0.7,4,81.6,74.4,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP616,Rabia Sheikh,Production & Manufacturing,POS-602,Production Operator,Junior,18,1.5,1.5,1.3,0.3,2,0,No,Yes,0.7,3,79.5,66.2,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP617,Anusha Hussain,Production & Manufacturing,POS-603,Production Operator,Junior,4,0.3,1.5,1.1,0.3,1,0,No,No,0.3,0,71.6,63.2,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP618,Ali Malik,Production & Manufacturing,POS-604,Production Operator,Junior,30,2.5,2.7,2.0,1.6,6,0,No,No,1.0,2,81.8,69.4,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP619,Kashif Ansari,Production & Manufacturing,POS-605,Production Operator,Junior,35,2.9,5.0,3.6,0.9,5,0,No,Yes,0.5,3,84.2,73.6,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP620,Iqra Ansari,Production & Manufacturing,POS-606,Production Operator,Junior,16,1.3,2.1,1.3,1.1,4,1,No,No,1.4,0,90.4,71.3,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP621,Usman Malik,Production & Manufacturing,POS-607,Production Operator,Junior,6,0.5,2.8,2.1,0.3,6,1,No,No,0.3,3,79.8,69.4,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP622,Omar Latif,Production & Manufacturing,POS-608,Production Operator,Junior,18,1.5,3.2,2.0,0.7,6,1,No,Yes,0.8,4,76.3,69.4,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP623,Ayesha Hussain,Production & Manufacturing,POS-609,Production Operator,Junior,17,1.4,2.6,1.6,0.5,3,0,No,Yes,1.2,0,87.7,69.7,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP624,Eman Sheikh,Production & Manufacturing,POS-610,Production Operator,Junior,18,1.5,1.9,1.6,0.5,4,0,No,No,0.9,1,84.9,68.6,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP625,Arham Ahmed,Production & Manufacturing,POS-611,Production Operator,Junior,30,2.5,3.1,1.8,1.3,4,1,No,No,0.3,3,87.2,69.9,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP626,Shahzaib Mughal,Production & Manufacturing,POS-612,Production Operator,Junior,32,2.7,4.3,3.3,0.3,7,1,No,No,0.0,6,70.2,70.4,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
