Employee_ID,Employee_Name,Department,Position_ID,Attendance_Period,Scheduled_Working_Days,Present_Days,Approved_Leave_Days,Absent_Days,Unapproved_Absent_Days,Late_Arrivals,Overtime_Hours_Last_30D,Attendance_Percentage,Punctuality_Percentage,Attendance_Score,Attendance_Status,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP598,Asad Riaz,Production & Manufacturing,POS-584,Last 90 Days,65,60,3,2,2,6,11,96.9,90.0,95.2,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,Last 90 Days,65,59,3,3,0,0,29,95.4,100.0,96.5,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,Last 90 Days,65,64,0,1,0,4,22,98.5,93.8,97.3,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,Last 90 Days,65,62,3,0,0,9,0,100.0,85.5,96.4,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,Last 90 Days,65,63,1,1,0,0,8,98.5,100.0,98.8,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,Last 90 Days,65,62,3,0,0,8,31,100.0,87.1,96.8,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,Last 90 Days,65,59,2,4,0,2,30,93.8,96.6,94.5,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,Last 90 Days,65,60,3,2,0,2,9,96.9,96.7,96.9,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,Last 90 Days,65,61,4,0,0,2,17,100.0,96.7,99.2,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,Last 90 Days,65,65,0,0,0,5,26,100.0,92.3,98.1,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP608,Sidra Khan,Production & Manufacturing,POS-594,Last 90 Days,65,63,2,0,0,3,20,100.0,95.2,98.8,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP609,Laiba Iqbal,Production & Manufacturing,POS-595,Last 90 Days,65,63,2,0,0,4,9,100.0,93.7,98.4,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP610,Junaid Latif,Production & Manufacturing,POS-596,Last 90 Days,65,59,6,0,0,3,20,100.0,94.9,98.7,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP611,Omar Mahmood,Production & Manufacturing,POS-597,Last 90 Days,65,61,2,2,0,6,39,96.9,90.2,95.2,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP612,Hassan Khalid,Production & Manufacturing,POS-598,Last 90 Days,65,63,2,0,0,1,17,100.0,98.4,99.6,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP613,Sidra Saeed,Production & Manufacturing,POS-599,Last 90 Days,65,61,1,3,0,0,17,95.4,100.0,96.5,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP614,Asad Rashid,Production & Manufacturing,POS-600,Last 90 Days,65,57,5,3,0,6,31,95.4,89.5,93.9,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP615,Waqas Munir,Production & Manufacturing,POS-601,Last 90 Days,65,58,3,4,0,3,19,93.8,94.8,94.1,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP616,Rabia Sheikh,Production & Manufacturing,POS-602,Last 90 Days,65,61,1,3,0,6,14,95.4,90.2,94.1,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP617,Anusha Hussain,Production & Manufacturing,POS-603,Last 90 Days,65,59,3,3,0,2,14,95.4,96.6,95.7,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP618,Ali Malik,Production & Manufacturing,POS-604,Last 90 Days,65,60,1,4,0,3,20,93.8,95.0,94.1,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP619,Kashif Ansari,Production & Manufacturing,POS-605,Last 90 Days,65,63,2,0,0,1,15,100.0,98.4,99.6,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP620,Iqra Ansari,Production & Manufacturing,POS-606,Last 90 Days,65,61,1,3,1,5,22,95.4,91.8,94.5,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP621,Usman Malik,Production & Manufacturing,POS-607,Last 90 Days,65,59,4,2,0,4,22,96.9,93.2,96.0,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP622,Omar Latif,Production & Manufacturing,POS-608,Last 90 Days,65,56,2,7,0,3,22,89.2,94.6,90.6,Good,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP623,Ayesha Hussain,Production & Manufacturing,POS-609,Last 90 Days,65,62,0,3,0,4,9,95.4,93.5,94.9,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP624,Eman Sheikh,Production & Manufacturing,POS-610,Last 90 Days,65,59,2,4,0,5,12,93.8,91.5,93.3,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP625,Arham Ahmed,Production & Manufacturing,POS-611,Last 90 Days,65,59,3,3,0,2,17,95.4,96.6,95.7,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP626,Shahzaib Mughal,Production & Manufacturing,POS-612,Last 90 Days,65,59,3,3,0,5,14,95.4,91.5,94.4,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP627,Mahnoor Ismail,Production & Manufacturing,POS-613,Last 90 Days,65,62,2,1,1,4,2,98.5,93.5,97.2,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP628,Raza Hameed,Production & Manufacturing,POS-614,Last 90 Days,65,62,2,1,0,6,29,98.5,90.3,96.4,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP629,Bilal Malik,Production & Manufacturing,POS-615,Last 90 Days,65,63,0,2,1,2,15,96.9,96.8,96.9,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP630,Saba Dar,Production & Manufacturing,POS-616,Last 90 Days,65,61,4,0,0,0,19,100.0,100.0,100,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP631,Noman Tariq,Quality Assurance,EXEC-QAS-HEAD,Last 90 Days,65,63,1,1,0,10,22,98.5,84.1,94.9,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP632,Junaid Sultan,Quality Assurance,POS-617,Last 90 Days,65,59,4,2,0,4,32,96.9,93.2,96.0,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP633,Sara Tariq,Quality Assurance,POS-618,Last 90 Days,65,62,2,1,0,3,3,98.5,95.2,97.6,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP634,Hira Nadeem,Quality Assurance,POS-619,Last 90 Days,65,55,4,6,1,2,11,90.8,96.4,92.2,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP635,Ahmed Rashid,Quality Assurance,POS-620,Last 90 Days,65,60,3,2,0,1,24,96.9,98.3,97.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP636,Zainab Ejaz,Quality Assurance,POS-621,Last 90 Days,65,64,1,0,0,4,0,100.0,93.8,98.4,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP637,Kamran Sheikh,Quality Assurance,POS-622,Last 90 Days,65,60,2,3,0,2,4,95.4,96.7,95.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP638,Laiba Hashmi,Quality Assurance,POS-623,Last 90 Days,65,62,3,0,0,5,11,100.0,91.9,98.0,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP639,Sana Saeed,Quality Assurance,POS-624,Last 90 Days,65,62,3,0,0,6,9,100.0,90.3,97.6,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP640,Hamza Yousaf,Quality Assurance,POS-625,Last 90 Days,65,64,1,0,0,6,6,100.0,90.6,97.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP641,Ahmed Awan,Quality Assurance,POS-626,Last 90 Days,65,64,0,1,0,4,12,98.5,93.8,97.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP642,Taha Zafar,Quality Assurance,POS-627,Last 90 Days,65,64,1,0,0,7,7,100.0,89.1,97.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP643,Bilal Khan,Quality Assurance,POS-628,Last 90 Days,65,63,2,0,0,1,12,100.0,98.4,99.6,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP644,Imran Hussain,Quality Assurance,POS-629,Last 90 Days,65,65,0,0,0,2,0,100.0,96.9,99.2,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP645,Kinza Rehman,Quality Assurance,POS-630,Last 90 Days,65,60,5,0,0,2,9,100.0,96.7,99.2,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP646,Junaid Yousaf,Quality Assurance,POS-631,Last 90 Days,65,59,4,2,1,2,15,96.9,96.6,96.8,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP647,Amna Iqbal,Quality Assurance,POS-632,Last 90 Days,65,62,2,1,1,6,3,98.5,90.3,96.4,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP648,Kashif Hashmi,Quality Assurance,POS-633,Last 90 Days,65,65,0,0,0,0,26,100.0,100.0,100,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP649,Fatima Raza,Quality Assurance,POS-634,Last 90 Days,65,62,1,2,0,1,0,96.9,98.4,97.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP650,Hassan Akhtar,Quality Assurance,POS-635,Last 90 Days,65,62,2,1,0,2,20,98.5,96.8,98.0,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP651,Sana Habib,Quality Assurance,POS-636,Last 90 Days,65,55,6,4,0,6,11,93.8,89.1,92.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP652,Kinza Waheed,Quality Assurance,POS-637,Last 90 Days,65,62,1,2,1,6,19,96.9,90.3,95.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP653,Laiba Hussain,Quality Assurance,POS-638,Last 90 Days,65,61,1,3,0,0,13,95.4,100.0,96.5,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP654,Kinza Javed,Quality Assurance,POS-639,Last 90 Days,65,63,1,1,0,9,13,98.5,85.7,95.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP655,Taha Aslam,Quality Assurance,POS-640,Last 90 Days,65,64,0,1,1,1,0,98.5,98.4,98.5,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP656,Sara Hussain,Quality Assurance,POS-641,Last 90 Days,65,62,1,2,0,5,14,96.9,91.9,95.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP657,Mehwish Chaudhry,Quality Assurance,POS-642,Last 90 Days,65,57,4,4,0,0,14,93.8,100.0,95.4,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP658,Kinza Latif,Quality Assurance,POS-643,Last 90 Days,65,59,0,6,1,2,18,90.8,96.6,92.2,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP659,Fahad Sultan,Quality Assurance,POS-644,Last 90 Days,65,61,2,2,0,0,0,96.9,100.0,97.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP660,Shahzaib Saleem,Quality Assurance,POS-645,Last 90 Days,65,58,4,3,0,3,13,95.4,94.8,95.2,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP661,Fatima Sheikh,Quality Assurance,POS-646,Last 90 Days,65,62,1,2,2,11,6,96.9,82.3,93.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP662,Areeba Awan,Quality Assurance,POS-647,Last 90 Days,65,60,3,2,0,5,4,96.9,91.7,95.6,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP663,Eman Saleem,Quality Assurance,POS-648,Last 90 Days,65,57,4,4,0,7,8,93.8,87.7,92.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP664,Komal Shah,Quality Assurance,POS-649,Last 90 Days,65,60,2,3,0,5,3,95.4,91.7,94.5,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP665,Taha Waheed,Quality Assurance,POS-650,Last 90 Days,65,61,0,4,1,5,12,93.8,91.8,93.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP666,Saad Hashmi,Quality Assurance,POS-651,Last 90 Days,65,59,4,2,0,5,13,96.9,91.5,95.6,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP667,Nida Munir,Quality Assurance,POS-652,Last 90 Days,65,56,4,5,1,0,23,92.3,100.0,94.2,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP668,Talha Nawaz,Quality Assurance,POS-653,Last 90 Days,65,63,0,2,1,0,26,96.9,100.0,97.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP669,Saad Riaz,Quality Assurance,POS-654,Last 90 Days,65,58,3,4,0,7,11,93.8,87.9,92.4,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP670,Kinza Aziz,Quality Assurance,POS-655,Last 90 Days,65,64,0,1,1,4,6,98.5,93.8,97.3,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP671,Kashif Waheed,Quality Assurance,POS-656,Last 90 Days,65,63,0,2,1,2,1,96.9,96.8,96.9,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP672,Taha Nawaz,Quality Assurance,POS-657,Last 90 Days,65,65,0,0,0,2,3,100.0,96.9,99.2,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP673,Noman Javed,Quality Assurance,POS-658,Last 90 Days,65,59,4,2,0,0,15,96.9,100.0,97.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP674,Rabia Ismail,Quality Assurance,POS-659,Last 90 Days,65,65,0,0,0,6,9,100.0,90.8,97.7,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP675,Hira Munir,Quality Assurance,POS-660,Last 90 Days,65,60,3,2,0,10,2,96.9,83.3,93.5,Excellent,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,LOC-PLANT,COST-CENTER-QAS,2026-08-01
EMP676,Fahad Bukhari,Research & Development,EXEC-RND-HEAD,Last 90 Days,65,61,2,2,1,3,15,96.9,95.1,96.5,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP677,Eman Chaudhry,Research & Development,POS-661,Last 90 Days,65,61,2,2,1,3,15,96.9,95.1,96.5,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP678,Imran Akhtar,Research & Development,POS-662,Last 90 Days,65,62,1,2,0,2,18,96.9,96.8,96.9,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP679,Rabia Latif,Research & Development,POS-663,Last 90 Days,65,58,0,7,1,2,2,89.2,96.6,91.1,Good,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP680,Ayesha Dar,Research & Development,POS-664,Last 90 Days,65,57,6,2,1,6,15,96.9,89.5,95.1,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP681,Kashif Ejaz,Research & Development,POS-665,Last 90 Days,65,65,0,0,0,7,2,100.0,89.2,97.3,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP682,Hira Iqbal,Research & Development,POS-666,Last 90 Days,65,63,2,0,0,8,10,100.0,87.3,96.8,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP683,Farhan Qureshi,Research & Development,POS-667,Last 90 Days,65,58,4,3,1,3,10,95.4,94.8,95.2,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP684,Kamran Mirza,Research & Development,POS-668,Last 90 Days,65,62,2,1,1,4,8,98.5,93.5,97.2,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP685,Kinza Dar,Research & Development,POS-669,Last 90 Days,65,61,1,3,0,2,4,95.4,96.7,95.7,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP686,Usman Hussain,Research & Development,POS-670,Last 90 Days,65,62,2,1,1,1,0,98.5,98.4,98.4,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP687,Arham Khan,Research & Development,POS-671,Last 90 Days,65,58,5,2,0,4,8,96.9,93.1,96.0,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP688,Hamza Saeed,Research & Development,POS-672,Last 90 Days,65,62,1,2,0,0,4,96.9,100.0,97.7,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP689,Areeba Latif,Research & Development,POS-673,Last 90 Days,65,60,5,0,0,9,0,100.0,85.0,96.2,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP690,Imran Dar,Research & Development,POS-674,Last 90 Days,65,55,3,7,0,3,16,89.2,94.5,90.6,Good,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-02,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP691,Raza Bukhari,Research & Development,POS-675,Last 90 Days,65,54,4,7,0,3,10,89.2,94.4,90.5,Good,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP692,Amna Yousaf,Research & Development,POS-676,Last 90 Days,65,61,1,3,0,0,4,95.4,100.0,96.5,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP693,Waqas Bukhari,Research & Development,POS-677,Last 90 Days,65,60,3,2,1,8,14,96.9,86.7,94.4,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP694,Omar Khan,Research & Development,POS-678,Last 90 Days,65,65,0,0,0,0,13,100.0,100.0,100,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,LOC-HQ,COST-CENTER-RND,2026-08-01
EMP695,Noman Hameed,Research & Development,POS-679,Last 90 Days,65,61,2,2,0,8,27,96.9,86.9,94.4,Excellent,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-01,LOC-HQ,COST-CENTER-RND,2026-08-01
