Assignment_ID,Employee_ID,Employee_Name,Position_ID,Position_Title,Department_ID,Department_Name,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Manager_Employee_ID,Assignment_Start_Date,Assignment_End_Date,Assignment_Status,Assignment_Type,Assignment_Full_Time_Equivalent,Employment_Type,Data_As_Of_Date
ASSIGNMENT-0541,EMP541,Asad Hashmi,EXEC-LOG-HEAD,Head of Logistics and Warehouse,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0542,EMP542,Kashif Chaudhry,POS-529,Logistics Manager,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,EMP541,2023-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0543,EMP543,Kamran Chaudhry,POS-530,Logistics Manager,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,EMP541,2024-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0544,EMP544,Bilal Ansari,POS-531,Logistics Manager,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,EMP541,2023-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0545,EMP545,Junaid Aslam,POS-532,Logistics Manager,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,EMP541,2023-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0546,EMP546,Sara Baig,POS-533,Logistics Manager,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,EMP541,2024-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0547,EMP547,Usman Ali,POS-534,Logistics Manager,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,EMP541,2026-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0548,EMP548,Maryam Faisal,POS-535,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP544,2024-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0549,EMP549,Saba Saeed,POS-536,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP545,2022-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0550,EMP550,Hira Faisal,POS-537,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP546,2024-01-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0551,EMP551,Saba Rehman,POS-538,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP547,2023-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0552,EMP552,Anam Rauf,POS-539,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP542,2021-09-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0553,EMP553,Iqra Mughal,POS-540,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP543,2024-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0554,EMP554,Sana Rauf,POS-541,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP544,2024-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0555,EMP555,Danish Hashmi,POS-542,Senior Logistics Officer,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP545,2024-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0556,EMP556,Kinza Farooq,POS-543,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP546,2023-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0557,EMP557,Ali Rashid,POS-544,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP547,2023-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0558,EMP558,Waqas Latif,POS-545,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP542,2023-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0559,EMP559,Minal Qureshi,POS-546,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP543,2023-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0560,EMP560,Fahad Ali,POS-547,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP544,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0561,EMP561,Maryam Waheed,POS-548,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP545,2024-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0562,EMP562,Komal Khan,POS-549,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP546,2023-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0563,EMP563,Hira Ali,POS-550,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP547,2024-03-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0564,EMP564,Adnan Zafar,POS-551,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP542,2023-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0565,EMP565,Rabia Tariq,POS-552,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP543,2023-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0566,EMP566,Talha Ismail,POS-553,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP544,2024-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0567,EMP567,Hira Javed,POS-554,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP545,2024-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0568,EMP568,Mehwish Javed,POS-555,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP546,2025-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0569,EMP569,Bilal Rauf,POS-556,Logistics Coordinator,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP547,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0570,EMP570,Komal Farooq,POS-557,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP544,2025-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0571,EMP571,Minal Saeed,POS-558,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP545,2024-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0572,EMP572,Farhan Iqbal,POS-559,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP546,2025-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0573,EMP573,Junaid Javed,POS-560,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP547,2025-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0574,EMP574,Ahmed Javed,POS-561,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP548,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0575,EMP575,Komal Hameed,POS-562,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP549,2023-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0576,EMP576,Fatima Sultan,POS-563,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP550,2023-10-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0577,EMP577,Iqra Hussain,POS-564,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP551,2024-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0578,EMP578,Maryam Rauf,POS-565,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP552,2026-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0579,EMP579,Farhan Aziz,POS-566,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,EMP553,2024-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0580,EMP580,Minal Bukhari,POS-567,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP554,2024-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0581,EMP581,Noor Khalid,POS-568,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP555,2024-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0582,EMP582,Noor Sheikh,POS-569,Warehouse Assistant,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP542,2025-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0583,EMP583,Noman Aziz,POS-570,Logistics Intern,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP543,2026-05-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0584,EMP584,Zainab Munir,POS-571,Logistics Intern,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,EMP544,2026-03-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0585,EMP585,Bilal Abbasi,POS-572,Logistics Intern,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,EMP545,2026-03-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0586,EMP586,Fahad Akhtar,EXEC-PRD-HEAD,Head of Production and Manufacturing,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,,2023-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0587,EMP587,Noman Baig,POS-573,Production Manager,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,EMP586,2022-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0588,EMP588,Rabia Sultan,POS-574,Production Manager,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,EMP586,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0589,EMP589,Adnan Nawaz,POS-575,Production Manager,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,EMP586,2023-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0590,EMP590,Taha Ali,POS-576,Production Manager,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,EMP586,2026-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0591,EMP591,Adnan Hameed,POS-577,Production Manager,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,EMP586,2024-07-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0592,EMP592,Hamza Qureshi,POS-578,Production Manager,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,EMP586,2023-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0593,EMP593,Maha Saeed,POS-579,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP592,2024-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0594,EMP594,Raza Mirza,POS-580,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP587,2024-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0595,EMP595,Noman Dar,POS-581,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP588,2024-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0596,EMP596,Laiba Yousaf,POS-582,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP589,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0597,EMP597,Raza Ali,POS-583,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP590,2024-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0598,EMP598,Asad Riaz,POS-584,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP591,2024-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0599,EMP599,Maryam Nawaz,POS-585,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP592,2023-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0600,EMP600,Usman Saleem,POS-586,Senior Production Supervisor,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP587,2025-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0601,EMP601,Danish Javed,POS-587,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP588,2024-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0602,EMP602,Noor Baig,POS-588,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP589,2023-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0603,EMP603,Ayesha Qureshi,POS-589,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP590,2024-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0604,EMP604,Saba Shah,POS-590,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP591,2023-06-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0605,EMP605,Areeba Riaz,POS-591,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP592,2024-11-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0606,EMP606,Mahnoor Saeed,POS-592,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP587,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0607,EMP607,Maryam Saeed,POS-593,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP588,2024-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0608,EMP608,Sidra Khan,POS-594,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP589,2024-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0609,EMP609,Laiba Iqbal,POS-595,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP590,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0610,EMP610,Junaid Latif,POS-596,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP591,2023-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0611,EMP611,Omar Mahmood,POS-597,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP592,2023-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0612,EMP612,Hassan Khalid,POS-598,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP587,2023-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0613,EMP613,Sidra Saeed,POS-599,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP588,2024-09-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0614,EMP614,Asad Rashid,POS-600,Production Technician,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP589,2025-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0615,EMP615,Waqas Munir,POS-601,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP592,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0616,EMP616,Rabia Sheikh,POS-602,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP593,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0617,EMP617,Anusha Hussain,POS-603,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP594,2026-05-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0618,EMP618,Ali Malik,POS-604,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP595,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0619,EMP619,Kashif Ansari,POS-605,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP596,2024-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0620,EMP620,Iqra Ansari,POS-606,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP597,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0621,EMP621,Usman Malik,POS-607,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP598,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0622,EMP622,Omar Latif,POS-608,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP599,2025-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0623,EMP623,Ayesha Hussain,POS-609,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,EMP600,2025-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0624,EMP624,Eman Sheikh,POS-610,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP587,2025-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0625,EMP625,Arham Ahmed,POS-611,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,EMP588,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0626,EMP626,Shahzaib Mughal,POS-612,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP589,2024-01-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0627,EMP627,Mahnoor Ismail,POS-613,Production Operator,DEPARTMENT-014,Production & Manufacturing,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,COST-CENTER-PRD,EMP590,2023-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
