Employee_ID,Employee_Name,Department_ID,Department_Name,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Position_ID,Position_Title,Job_Level,Employment_Type,Employee_Status_Source,Manager_Employee_ID,Hire_Date,Date_of_Birth_Synthetic,Age_As_Of_Date,Planned_Retirement_Date,Retirement_Status,Probation_Start_Date,Probation_Original_End_Date,Probation_Current_End_Date,Probation_Standard_Months,Probation_Extension_Count,Probation_Operational_Status,Probation_Confirmation_Date,Probation_Recommendation,Contract_Current_Start_Date,Contract_Current_End_Date,Contract_Term_Months,Contract_Renewal_Count,Contract_Operational_Status,Promotion_Eligibility_Score,Transfer_Readiness_Score,Performance_Score,Performance_Trend,Attendance_Percentage,Engagement_Score,Attrition_Label_Reference,Current_Notice_Type,Current_Notice_Effective_Date,Operational_Data_Source,Data_As_Of_Date,Rehire_Count,Last_Rehire_Date,Rehire_Last_Reason,Contract_End_Decision,Contract_End_Effective_Date,Final_Settlement_Status,Final_Settlement_Due_Date,Final_Settlement_Action_Record_ID,Acting_Charge_Status,Acting_Target_Position_ID,Acting_Charge_End_Date,Demotion_Status,Demotion_Target_Position_ID,Demotion_Effective_Date,Secondment_Status,Secondment_To_Department_ID,Secondment_Target_Position_ID,Secondment_Expected_Return_Date,Resignation_Withdrawal_Count,Last_Resignation_Withdrawal_Date,Employee_Status_Operational,Operational_Department_ID,Operational_Department_Name,Operational_Business_Unit,Operational_Organizational_Unit_ID,Operational_Work_Location_ID,Operational_Position_ID,Operational_Position_Title,Operational_Job_Level,Operational_Employment_Type,Operational_Manager_Employee_ID,Operational_State_Updated_At,Last_Action_Record_ID,Last_Action_Process_Code
EMP332,Maryam Ismail,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-324,Medical Officer,Mid,Permanent,Active,EMP319,2022-03-01,1989-08-22,36,2049-08-22,NOT_DUE,2022-03-01,2022-06-01,2022-06-01,3,0,CONFIRMED,2022-06-03,COMPLETED,,,,,,78.5,87.4,85.94,Stable,98.5,4.1,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-324,Medical Officer,Mid,Permanent,EMP319,,,
EMP333,Bilal Zafar,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-325,Medical Officer,Mid,Permanent,Active,EMP320,2020-05-01,1994-12-04,31,2054-12-04,NOT_DUE,2020-05-01,2020-08-01,2020-08-01,3,0,CONFIRMED,2020-08-12,COMPLETED,,,,,,79.5,83.8,85.38,Stable,95.4,3.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-325,Medical Officer,Mid,Permanent,EMP320,,,
EMP334,Fahad Hashmi,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-326,Medical Officer,Mid,Permanent,Active,EMP321,2022-12-01,1992-01-08,34,2052-01-08,NOT_DUE,2022-12-01,2023-03-01,2023-03-01,3,0,CONFIRMED,2023-03-02,COMPLETED,,,,,,81.3,82.6,87.01,Improving,98.5,3.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-326,Medical Officer,Mid,Permanent,EMP321,,,
EMP335,Haris Rauf,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-327,Medical Officer,Mid,Permanent,Active,EMP322,2021-03-01,1988-06-28,38,2048-06-28,NOT_DUE,2021-03-01,2021-06-01,2021-06-01,3,0,CONFIRMED,2021-05-29,COMPLETED,,,,,,70.9,89.8,88.47,Declining,100.0,4.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-327,Medical Officer,Mid,Permanent,EMP322,,,
EMP336,Kinza Faisal,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-328,Medical Officer,Mid,Permanent,Active,EMP317,2021-12-01,1990-09-18,35,2050-09-18,NOT_DUE,2021-12-01,2022-03-01,2022-03-01,3,0,CONFIRMED,2022-03-04,COMPLETED,,,,,,71.6,83.8,87.21,Declining,98.5,3.6,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-328,Medical Officer,Mid,Permanent,EMP317,,,
EMP337,Junaid Mahmood,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-329,Medical Officer,Mid,Permanent,Active,EMP318,2019-08-01,1992-03-16,34,2052-03-16,NOT_DUE,2019-08-01,2019-11-01,2019-11-01,3,0,CONFIRMED,2019-11-05,COMPLETED,,,,,,86.1,96.0,90.56,Stable,95.4,3.6,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-329,Medical Officer,Mid,Permanent,EMP318,,,
EMP338,Imran Malik,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-330,Medical Officer,Mid,Permanent,Active,EMP319,2019-10-01,1991-10-22,34,2051-10-22,NOT_DUE,2019-10-01,2020-01-01,2020-01-01,3,0,CONFIRMED,2020-01-08,COMPLETED,,,,,,72.0,64.0,84.27,Improving,96.9,2.4,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-330,Medical Officer,Mid,Permanent,EMP319,,,
EMP339,Saba Saleem,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-331,Medical Officer,Mid,Permanent,Active,EMP320,2024-04-01,1997-01-14,29,2057-01-14,NOT_DUE,2024-04-01,2024-07-01,2024-07-01,3,0,CONFIRMED,2024-07-05,COMPLETED,,,,,,82.6,84.0,91.39,Stable,96.9,4.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-331,Medical Officer,Mid,Permanent,EMP320,,,
EMP340,Eman Raza,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-332,Medical Officer,Mid,Permanent,Active,EMP321,2024-04-01,1993-07-02,33,2053-07-02,NOT_DUE,2024-04-01,2024-07-01,2024-07-01,3,0,CONFIRMED,2024-07-14,COMPLETED,,,,,,81.8,86.2,92.58,Stable,100.0,3.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-332,Medical Officer,Mid,Permanent,EMP321,,,
EMP341,Kashif Latif,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-333,Medical Officer,Mid,Permanent,Active,EMP322,2019-03-01,1988-09-15,37,2048-09-15,NOT_DUE,2019-03-01,2019-06-01,2019-06-01,3,0,CONFIRMED,2019-06-02,COMPLETED,,,,,,80.2,67.6,93.52,Stable,96.9,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,1,2024-04-17,CRITICAL_SKILL,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-333,Medical Officer,Mid,Permanent,EMP322,,,
EMP342,Maha Mughal,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-334,Medical Officer,Mid,Permanent,Active,EMP317,2019-10-01,1994-03-25,32,2054-03-25,NOT_DUE,2019-10-01,2020-01-01,2020-01-01,3,0,CONFIRMED,2020-01-03,COMPLETED,,,,,,84.4,93.6,90.84,Stable,93.8,3.5,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,ACTIVE,DEPARTMENT-015,POS-774,2026-10-05,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-334,Medical Officer,Mid,Permanent,EMP317,,,
EMP343,Taha Butt,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-335,Medical Officer,Mid,Permanent,Active,EMP318,2024-08-01,1992-03-30,34,2052-03-30,NOT_DUE,2024-08-01,2024-11-01,2024-11-01,3,0,CONFIRMED,2024-11-10,COMPLETED,,,,,,67.2,62.8,81.75,Stable,98.5,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-335,Medical Officer,Mid,Permanent,EMP318,,,
EMP344,Saba Latif,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-336,Medical Officer,Mid,Permanent,Active,EMP319,2023-05-01,1996-09-16,29,2056-09-16,NOT_DUE,2023-05-01,2023-08-01,2023-08-01,3,0,CONFIRMED,2023-08-02,COMPLETED,,,,,,69.8,68.4,75.71,Improving,98.5,4.0,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,SCHEDULED,POS-739,2026-09-06,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-336,Medical Officer,Mid,Permanent,EMP319,,,
EMP345,Sana Chaudhry,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-337,Junior Medical Officer,Junior,Permanent,Active,EMP318,2024-07-01,1996-08-07,29,2056-08-07,NOT_DUE,2024-07-01,2024-10-01,2024-10-01,3,0,CONFIRMED,2024-10-07,COMPLETED,,,,,,63.6,53.8,83.43,Stable,100.0,4.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-337,Junior Medical Officer,Junior,Permanent,EMP318,,,
EMP346,Hira Hashmi,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-338,Junior Medical Officer,Junior,Permanent,Active,EMP319,2024-06-01,1996-05-06,30,2056-05-06,NOT_DUE,2024-06-01,2024-09-01,2024-09-01,3,0,CONFIRMED,2024-08-28,COMPLETED,,,,,,68.5,50.2,86.12,Improving,100.0,3.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-338,Junior Medical Officer,Junior,Permanent,EMP319,,,
EMP347,Maryam Tariq,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-339,Junior Medical Officer,Junior,Permanent,Active,EMP320,2023-05-01,1996-05-22,30,2056-05-22,NOT_DUE,2023-05-01,2023-08-01,2023-08-01,3,0,CONFIRMED,2023-08-08,COMPLETED,,,,,,66.1,48.2,84.91,Improving,98.5,3.2,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-339,Junior Medical Officer,Junior,Permanent,EMP320,,,
EMP348,Anusha Latif,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-340,Junior Medical Officer,Junior,Permanent,Active,EMP321,2025-07-01,1998-04-23,28,2058-04-23,NOT_DUE,2025-07-01,2025-10-01,2025-10-01,3,0,CONFIRMED,2025-09-25,COMPLETED,,,,,,63.7,50.2,79.15,Improving,95.4,3.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-340,Junior Medical Officer,Junior,Permanent,EMP321,,,
EMP349,Iqra Nawaz,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-341,Junior Medical Officer,Junior,Contract,Active,EMP322,2026-02-01,2001-12-08,24,2061-12-08,NOT_DUE,2026-02-01,2026-05-01,2026-05-01,3,0,CONFIRMED,2026-05-12,COMPLETED,2026-02-01,2028-01-31,24,0,ACTIVE,62.8,50.8,85.78,Stable,95.4,2.6,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-341,Junior Medical Officer,Junior,Contract,EMP322,,,
EMP350,Noor Abbasi,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-342,Junior Medical Officer,Junior,Permanent,Active,EMP323,2024-04-01,1995-07-28,31,2055-07-28,NOT_DUE,2024-04-01,2024-07-01,2024-07-01,3,0,CONFIRMED,2024-07-07,COMPLETED,,,,,,67.1,55.2,82.17,Improving,95.4,3.6,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-342,Junior Medical Officer,Junior,Permanent,EMP323,,,
EMP351,Talha Shah,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-343,Junior Medical Officer,Junior,Permanent,Active,EMP324,2023-09-01,1996-12-31,29,2056-12-31,NOT_DUE,2023-09-01,2023-12-01,2023-12-01,3,0,CONFIRMED,2023-11-25,COMPLETED,,,,,,50.6,49.0,77.08,Declining,100.0,4.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-343,Junior Medical Officer,Junior,Permanent,EMP324,,,
EMP352,Bilal Mughal,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-344,Junior Medical Officer,Junior,Permanent,Active,EMP325,2023-10-01,1997-07-31,29,2057-07-31,NOT_DUE,2023-10-01,2024-01-01,2024-01-01,3,0,CONFIRMED,2024-01-12,COMPLETED,,,,,,61.4,46.0,79.53,Stable,98.5,2.6,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-344,Junior Medical Officer,Junior,Permanent,EMP325,,,
EMP353,Nida Latif,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-345,Junior Medical Officer,Junior,Permanent,Active,EMP326,2026-01-01,1999-09-06,26,2059-09-06,NOT_DUE,2026-01-01,2026-04-01,2026-04-01,3,0,CONFIRMED,2026-04-06,COMPLETED,,,,,,70.4,55.0,88.87,Improving,98.5,3.8,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-345,Junior Medical Officer,Junior,Permanent,EMP326,,,
EMP354,Anam Khalid,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-346,Junior Medical Officer,Junior,Permanent,Active,EMP327,2023-06-01,1995-01-17,31,2055-01-17,NOT_DUE,2023-06-01,2023-09-01,2023-09-01,3,0,CONFIRMED,2023-09-10,COMPLETED,,,,,,63.4,50.2,77.35,Stable,98.5,4.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,POS-346,Junior Medical Officer,Junior,Permanent,EMP327,,,
EMP355,Saad Shah,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-347,Junior Medical Officer,Junior,Permanent,Active,EMP328,2023-04-01,1993-12-19,32,2053-12-19,NOT_DUE,2023-04-01,2023-07-01,2023-07-01,3,0,CONFIRMED,2023-06-28,COMPLETED,,,,,,65.6,53.8,83.73,Stable,100.0,4.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-347,Junior Medical Officer,Junior,Permanent,EMP328,,,
EMP356,Hira Mirza,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-348,Junior Medical Officer,Junior,Permanent,Probation,EMP329,2026-03-01,2002-11-19,23,2062-11-19,NOT_DUE,2026-03-01,2026-06-01,2026-07-01,3,1,OVERDUE,,CONFIRM,,,,,,39.1,30.0,87.57,Improving,98.5,3.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-348,Junior Medical Officer,Junior,Permanent,EMP329,,,
EMP357,Kamran Ismail,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-349,Junior Medical Officer,Junior,Contract,Active,EMP330,2023-10-01,1991-11-10,34,2051-11-10,NOT_DUE,2023-10-01,2024-01-01,2024-01-01,3,0,CONFIRMED,2024-01-15,COMPLETED,2025-10-01,2026-09-30,12,2,EXPIRING_90D,71.7,49.0,89.64,Improving,100.0,4.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-349,Junior Medical Officer,Junior,Contract,EMP330,,,
EMP358,Junaid Saeed,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-350,Clinical Intern,Intern,Internship,Active,EMP317,2025-09-01,1999-08-08,26,2059-08-08,NOT_DUE,,,,,0,NOT_APPLICABLE,,,,,,,,34.0,42.2,81.32,Improving,95.4,2.8,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,POS-350,Clinical Intern,Intern,Internship,EMP317,,,
EMP359,Saba Mahmood,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-351,Clinical Intern,Intern,Internship,Probation,EMP318,2026-03-01,2001-03-01,25,2061-03-01,NOT_DUE,2026-03-01,2026-05-01,2026-07-01,2,1,OVERDUE,,EXTEND,,,,,,36.5,24.0,83.84,Improving,96.9,3.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-351,Clinical Intern,Intern,Internship,EMP318,,,
EMP360,Omar Qureshi,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-352,Clinical Intern,Intern,Internship,Probation,EMP319,2026-06-01,2001-02-21,25,2061-02-21,NOT_DUE,2026-06-01,2026-08-01,2026-08-01,2,0,DUE_SOON,,CONFIRM,,,,,,34.8,34.8,87.63,Stable,96.9,3.6,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-008,Medical Care,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,POS-352,Clinical Intern,Intern,Internship,EMP319,,,
EMP361,Hira Siddiqui,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,EXEC-TRN-HEAD,Head of Training and Development,Executive,Permanent,Active,,2014-06-01,1974-08-27,51,2034-08-27,NOT_DUE,2014-06-01,2014-09-01,2014-09-01,3,0,CONFIRMED,2014-09-10,COMPLETED,,,,,,41.4,72.0,75.51,Stable,100.0,4.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,EXEC-TRN-HEAD,Head of Training and Development,Executive,Permanent,,,,
EMP362,Iqra Mahmood,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-353,Training Manager,Lead/Manager,Permanent,Active,EMP361,2021-08-01,1982-01-19,44,2042-01-19,NOT_DUE,2021-08-01,2021-11-01,2021-11-01,3,0,CONFIRMED,2021-11-05,COMPLETED,,,,,,75.6,92.4,80.96,Stable,93.8,3.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-353,Training Manager,Lead/Manager,Permanent,EMP361,,,
EMP363,Shahzaib Rauf,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-354,Training Manager,Lead/Manager,Permanent,Active,EMP361,2016-03-01,1979-08-28,46,2039-08-28,NOT_DUE,2016-03-01,2016-06-01,2016-06-01,3,0,CONFIRMED,2016-06-14,COMPLETED,,,,,,82.5,85.0,78.55,Improving,95.4,4.0,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-354,Training Manager,Lead/Manager,Permanent,EMP361,,,
EMP364,Iqra Malik,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-355,Training Manager,Lead/Manager,Permanent,Active,EMP361,2014-07-01,1979-12-03,46,2039-12-03,NOT_DUE,2014-07-01,2014-10-01,2014-10-01,3,0,CONFIRMED,2014-10-15,COMPLETED,,,,,,77.1,71.0,78.63,Stable,93.8,3.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-355,Training Manager,Lead/Manager,Permanent,EMP361,,,
EMP365,Noor Raza,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-356,Training Manager,Lead/Manager,Permanent,Active,EMP361,2016-09-01,1982-04-29,44,2042-04-29,NOT_DUE,2016-09-01,2016-12-01,2016-12-01,3,0,CONFIRMED,2016-12-13,COMPLETED,,,,,,72.7,66.4,80.14,Improving,98.5,2.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-009,Training & Development,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,POS-356,Training Manager,Lead/Manager,Permanent,EMP361,,,
