Employee_ID,Employee_Name,Department,Position_ID,Job_Level,Assessment_Period,KPI_Achievement_pct,Performance_Trend_6M,Productivity_Score,Goal_Completion_Score,Manager_Rating,Teamwork_Score,Quality_Score,Learning_Agility_Score,Performance_Score,Performance_Band,Promotion_Readiness,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP509,Iqra Abbasi,Procurement & Supply Chain,POS-497,Senior,Latest 6 Months,86.9,-5.7,75.9,94.2,4.6,97.5,82.8,80.3,87.1,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP510,Laiba Butt,Procurement & Supply Chain,POS-498,Senior,Latest 6 Months,84.3,-6.7,89.6,100.6,3.3,88.7,84.9,87.4,86.2,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP511,Asad Mirza,Procurement & Supply Chain,POS-499,Mid,Latest 6 Months,100.2,1.2,93.0,110,3.5,76.9,80.1,84.2,90.2,Strong,Ready Now,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP512,Asad Butt,Procurement & Supply Chain,POS-500,Mid,Latest 6 Months,94.8,9.6,93.0,95.9,4.0,83.1,86.8,68.7,88.1,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP513,Noor Iqbal,Procurement & Supply Chain,POS-501,Mid,Latest 6 Months,97.8,-5.7,101.6,97.8,3.8,71.8,73.7,76.1,87.8,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP514,Sana Saleem,Procurement & Supply Chain,POS-502,Mid,Latest 6 Months,86.7,2.1,78.3,71.8,4.6,87.1,77.5,71.2,81.3,Effective,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP515,Mehwish Ali,Procurement & Supply Chain,POS-503,Mid,Latest 6 Months,89.3,-2.0,84.5,85.0,3.2,82.4,93.0,79.7,83.7,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP516,Maryam Yousaf,Procurement & Supply Chain,POS-504,Mid,Latest 6 Months,93.1,2.2,94.9,88.1,2.8,73.3,68.8,83.0,82.0,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP517,Anam Rehman,Procurement & Supply Chain,POS-505,Mid,Latest 6 Months,85.8,4.6,94.8,74.2,3.9,93.3,97.8,89.3,87.1,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP518,Maryam Mughal,Procurement & Supply Chain,POS-506,Mid,Latest 6 Months,78.4,7.2,83.0,90.4,4.9,69.9,87.0,77.0,83.2,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP519,Areeba Hameed,Procurement & Supply Chain,POS-507,Mid,Latest 6 Months,93.5,1.7,88.6,93.4,3.8,77.9,81.2,77.0,85.9,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP520,Maryam Munir,Procurement & Supply Chain,POS-508,Mid,Latest 6 Months,94.3,7.4,89.6,96.3,4.2,69.0,79.9,58.8,84.6,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP521,Noman Zafar,Procurement & Supply Chain,POS-509,Mid,Latest 6 Months,101.1,-3.8,108.2,104.3,4.2,88.9,85.9,78.9,95.4,Exceptional,Ready Now,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP522,Nida Riaz,Procurement & Supply Chain,POS-510,Mid,Latest 6 Months,88.7,4.4,74.2,80.9,3.1,71.1,92.4,80.1,79.7,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP523,Noor Siddiqui,Procurement & Supply Chain,POS-511,Mid,Latest 6 Months,95.8,3.6,89.2,97.2,4.7,72.5,84.4,98.1,90.8,Strong,Ready Now,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP524,Sidra Siddiqui,Procurement & Supply Chain,POS-512,Mid,Latest 6 Months,87.9,-3.7,95.6,88.5,2.9,63.0,89.2,76.7,81.7,Effective,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP525,Imran Nasir,Procurement & Supply Chain,POS-513,Junior,Latest 6 Months,83.7,3.2,97.0,86.5,2.5,92.2,68.3,78.0,80.7,Effective,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP526,Adnan Chaudhry,Procurement & Supply Chain,POS-514,Junior,Latest 6 Months,73.8,6.8,75.5,74.0,3.8,69.8,78.8,83.5,75.3,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP527,Mehwish Nasir,Procurement & Supply Chain,POS-515,Junior,Latest 6 Months,86.4,8.6,95.9,95.3,3.5,100,82.7,83.8,88.1,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP528,Minal Aslam,Procurement & Supply Chain,POS-516,Junior,Latest 6 Months,100.1,-5.9,93.2,105.5,3.8,79.6,86.6,75.1,90.7,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP529,Ayesha Waheed,Procurement & Supply Chain,POS-517,Junior,Latest 6 Months,87.4,2.1,91.1,83.4,3.8,100,80.5,86.5,86.6,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP530,Kamran Rauf,Procurement & Supply Chain,POS-518,Junior,Latest 6 Months,73.1,4.7,71.0,64.0,3.5,78.1,85.7,85.7,74.3,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP531,Kamran Iqbal,Procurement & Supply Chain,POS-519,Junior,Latest 6 Months,81.6,-6.4,74.6,71.6,2.9,87.6,100,74.9,78.4,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP532,Nida Habib,Procurement & Supply Chain,POS-520,Junior,Latest 6 Months,89.8,-4.3,84.9,108.1,3.2,84.1,91.1,70.8,86.4,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP533,Nida Nadeem,Procurement & Supply Chain,POS-521,Junior,Latest 6 Months,78.7,-1.0,73.9,87.0,2.3,85.3,77.1,70.3,75.2,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP534,Hassan Siddiqui,Procurement & Supply Chain,POS-522,Junior,Latest 6 Months,89.0,1.2,85.0,107.2,3.5,80.8,74.4,100,87.2,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP535,Komal Zafar,Procurement & Supply Chain,POS-523,Junior,Latest 6 Months,75.4,3.8,71.1,67.7,3.2,74.2,72.4,71.6,71.5,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP536,Anusha Butt,Procurement & Supply Chain,POS-524,Junior,Latest 6 Months,103.5,2.1,97.4,96.8,3.3,100,65.6,81.0,90.1,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP537,Maryam Bukhari,Procurement & Supply Chain,POS-525,Junior,Latest 6 Months,99.3,10.1,103.1,93.7,4.3,81.4,86.5,100,93.9,Exceptional,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP538,Saba Tariq,Procurement & Supply Chain,POS-526,Intern,Latest 6 Months,87.8,4.3,90.6,86.0,4.1,66.2,82.6,85.3,83.9,Strong,Development Required,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP539,Noman Ali,Procurement & Supply Chain,POS-527,Intern,Latest 6 Months,94.2,-3.9,90.7,85.5,3.4,81.4,81.1,74.1,84.3,Strong,Development Required,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP540,Haris Hussain,Procurement & Supply Chain,POS-528,Intern,Latest 6 Months,85.2,5.8,100.4,87.5,2.4,77.4,95.1,74.8,82.7,Strong,Development Required,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP541,Asad Hashmi,Logistics & Warehouse,EXEC-LOG-HEAD,Executive,Latest 6 Months,98.6,0.8,92.7,108.2,3.5,84.7,79.3,72.0,89.4,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP542,Kashif Chaudhry,Logistics & Warehouse,POS-529,Lead/Manager,Latest 6 Months,81.0,-2.8,91.9,70.2,3.6,90.7,87.5,85.8,82.3,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP543,Kamran Chaudhry,Logistics & Warehouse,POS-530,Lead/Manager,Latest 6 Months,83.9,4.3,88.4,81.0,4.5,75.2,73.2,64.4,80.7,Effective,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP544,Bilal Ansari,Logistics & Warehouse,POS-531,Lead/Manager,Latest 6 Months,79.8,-0.8,83.3,71.2,4.7,75.1,94.3,86.2,82.4,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP545,Junaid Aslam,Logistics & Warehouse,POS-532,Lead/Manager,Latest 6 Months,94.6,2.4,92.9,83.9,3.8,83.6,93.4,81.5,87.9,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP546,Sara Baig,Logistics & Warehouse,POS-533,Lead/Manager,Latest 6 Months,108.4,6.5,109.5,110,3.9,88.2,83.3,73.3,96.5,Exceptional,Ready Now,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP547,Usman Ali,Logistics & Warehouse,POS-534,Lead/Manager,Latest 6 Months,88.6,3.5,100.0,80.7,4.8,81.2,67.3,79.3,85.7,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP548,Maryam Faisal,Logistics & Warehouse,POS-535,Senior,Latest 6 Months,86.7,8.4,95.9,87.0,3.3,90.2,86.1,94.9,86.8,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP549,Saba Saeed,Logistics & Warehouse,POS-536,Senior,Latest 6 Months,92.4,4.1,107.2,98.6,3.3,76.1,87.2,80.8,88.7,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP550,Hira Faisal,Logistics & Warehouse,POS-537,Senior,Latest 6 Months,83.6,-5.9,78.6,78.2,3.9,92.7,86.9,87.1,83.2,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP551,Saba Rehman,Logistics & Warehouse,POS-538,Senior,Latest 6 Months,69.2,-3.2,61.9,67.8,2.5,72.6,87.7,83.1,69.5,Development Required,Successor / Lateral Pool,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP552,Anam Rauf,Logistics & Warehouse,POS-539,Senior,Latest 6 Months,81.0,-3.8,81.7,84.4,4.7,91.1,90.9,73.7,84.8,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP553,Iqra Mughal,Logistics & Warehouse,POS-540,Senior,Latest 6 Months,90.2,2.2,96.7,91.7,4.0,78.5,78.9,80.0,86.4,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP554,Sana Rauf,Logistics & Warehouse,POS-541,Senior,Latest 6 Months,90.0,-4.4,85.1,107.0,3.4,74.9,86.2,76.8,85.8,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP555,Danish Hashmi,Logistics & Warehouse,POS-542,Senior,Latest 6 Months,104.1,8.0,101.1,101.9,3.4,73.9,86.6,88.0,91.9,Strong,Ready Now,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP556,Kinza Farooq,Logistics & Warehouse,POS-543,Mid,Latest 6 Months,83.7,-0.4,81.0,91.7,3.5,76.6,83.5,74.4,81.2,Effective,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP557,Ali Rashid,Logistics & Warehouse,POS-544,Mid,Latest 6 Months,66.4,0.3,71.6,73.8,3.3,74.7,76.4,86.4,72.2,Effective,Successor / Lateral Pool,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP558,Waqas Latif,Logistics & Warehouse,POS-545,Mid,Latest 6 Months,120,6.8,110,110,4.2,93.8,87.0,70.9,101.1,Exceptional,Ready Now,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP559,Minal Qureshi,Logistics & Warehouse,POS-546,Mid,Latest 6 Months,84.5,3.8,94.4,81.2,2.9,96.7,81.6,76.9,82.8,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP560,Fahad Ali,Logistics & Warehouse,POS-547,Mid,Latest 6 Months,91.4,0.7,88.3,81.0,4.2,73.0,84.0,72.4,83.7,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP561,Maryam Waheed,Logistics & Warehouse,POS-548,Mid,Latest 6 Months,96.2,-4.8,90.7,98.6,4.6,68.8,80.7,73.9,88.1,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP562,Komal Khan,Logistics & Warehouse,POS-549,Mid,Latest 6 Months,87.4,1.8,91.2,98.2,4.8,83.0,77.7,91.2,89.3,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP563,Hira Ali,Logistics & Warehouse,POS-550,Mid,Latest 6 Months,81.5,2.2,81.8,77.4,3.1,83.3,93.5,90.5,81.0,Effective,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP564,Adnan Zafar,Logistics & Warehouse,POS-551,Mid,Latest 6 Months,91.3,-1.9,92.3,100.2,4.6,92.1,92.1,83.2,92.3,Exceptional,Ready Now,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP565,Rabia Tariq,Logistics & Warehouse,POS-552,Mid,Latest 6 Months,102.6,0.6,95.1,100.0,2.3,73.6,100,71.8,87.9,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP566,Talha Ismail,Logistics & Warehouse,POS-553,Mid,Latest 6 Months,88.0,-2.9,75.3,94.4,4.4,85.7,78.1,77.2,84.6,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP567,Hira Javed,Logistics & Warehouse,POS-554,Mid,Latest 6 Months,87.1,4.4,88.1,79.1,3.6,95.4,83.7,87.6,85.0,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP568,Mehwish Javed,Logistics & Warehouse,POS-555,Mid,Latest 6 Months,84.9,-4.1,89.7,78.3,3.8,85.7,74.9,92.3,83.0,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP569,Bilal Rauf,Logistics & Warehouse,POS-556,Mid,Latest 6 Months,85.3,0.6,88.6,89.1,3.2,77.0,79.0,78.8,81.5,Effective,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP570,Komal Farooq,Logistics & Warehouse,POS-557,Junior,Latest 6 Months,71.5,-3.8,63.9,77.6,3.1,59.0,87.0,66.0,70.0,Effective,Successor / Lateral Pool,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP571,Minal Saeed,Logistics & Warehouse,POS-558,Junior,Latest 6 Months,97.9,0.4,93.5,99.9,3.9,84.7,74.0,67.7,88.0,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP572,Farhan Iqbal,Logistics & Warehouse,POS-559,Junior,Latest 6 Months,94.5,0.7,88.5,94.1,4.1,68.8,79.5,75.2,85.4,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP573,Junaid Javed,Logistics & Warehouse,POS-560,Junior,Latest 6 Months,86.5,-2.0,90.2,83.2,3.8,85.4,89.4,76.1,84.6,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP574,Ahmed Javed,Logistics & Warehouse,POS-561,Junior,Latest 6 Months,99.3,-2.0,110.0,81.6,4.4,80.8,81.1,66.8,89.7,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP575,Komal Hameed,Logistics & Warehouse,POS-562,Junior,Latest 6 Months,82.5,-1.9,88.7,100.1,2.5,84.8,86.4,72.1,82.1,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP576,Fatima Sultan,Logistics & Warehouse,POS-563,Junior,Latest 6 Months,96.3,1.9,103.1,86.8,3.4,85.0,69.7,90.4,87.5,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP577,Iqra Hussain,Logistics & Warehouse,POS-564,Junior,Latest 6 Months,91.1,5.2,91.0,100.9,3.1,97.6,80.8,77.4,87.3,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP578,Maryam Rauf,Logistics & Warehouse,POS-565,Junior,Latest 6 Months,92.0,5.4,102.5,94.7,2.7,75.3,86.8,69.1,84.8,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP579,Farhan Aziz,Logistics & Warehouse,POS-566,Junior,Latest 6 Months,75.8,-2.1,72.0,87.6,3.2,83.8,75.5,69.8,76.0,Effective,Successor / Lateral Pool,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP580,Minal Bukhari,Logistics & Warehouse,POS-567,Junior,Latest 6 Months,98.3,0.9,94.8,85.9,3.7,89.4,70.9,64.6,85.7,Strong,Ready in 6-12 Months,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP581,Noor Khalid,Logistics & Warehouse,POS-568,Junior,Latest 6 Months,81.2,-1.5,74.7,69.6,3.3,79.4,90.3,84.7,77.8,Effective,Successor / Lateral Pool,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP582,Noor Sheikh,Logistics & Warehouse,POS-569,Junior,Latest 6 Months,71.1,-1.7,68.7,64.1,3.2,89.8,91.6,79.0,74.2,Effective,Successor / Lateral Pool,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP583,Noman Aziz,Logistics & Warehouse,POS-570,Intern,Latest 6 Months,76.6,0.7,75.6,74.1,3.4,79.2,68.6,72.2,74.0,Effective,Development Required,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP584,Zainab Munir,Logistics & Warehouse,POS-571,Intern,Latest 6 Months,78.3,12.4,74.5,75.2,4.0,84.1,84.9,81.5,79.1,Effective,Development Required,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP585,Bilal Abbasi,Logistics & Warehouse,POS-572,Intern,Latest 6 Months,97.5,3.4,90.4,105.0,3.4,66.5,100,75.4,88.5,Strong,Development Required,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP586,Fahad Akhtar,Production & Manufacturing,EXEC-PRD-HEAD,Executive,Latest 6 Months,83.5,-3.8,80.5,89.6,3.3,85.4,84.3,74.8,81.4,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP587,Noman Baig,Production & Manufacturing,POS-573,Lead/Manager,Latest 6 Months,87.5,1.8,87.6,74.1,3.7,83.9,94.1,60.3,81.9,Effective,Ready in 6-12 Months,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,Lead/Manager,Latest 6 Months,103.7,-0.1,107.5,110,3.7,88.1,76.3,75.2,94.0,Exceptional,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,Lead/Manager,Latest 6 Months,105.1,2.0,102.1,106.9,3.3,84.0,90.7,91.6,94.8,Exceptional,Ready Now,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
