Employee_ID,Employee_Name,Department,Position_ID,Skill_ID,Skill_Name,Skill_Category,Skill_Type,Skill_Status,Proficiency_Level,Proficiency_Label,Skill_Score,Years_Using_Skill,Last_Assessed_Months_Ago,Certification_Status,Is_Primary_Skill,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Data_As_Of_Date
EMP399,Nida Khalid,Training & Development,POS-390,S047,Coaching & Mentoring,Leadership,Leadership,Current,3,Proficient,75.9,3.6,3,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP399,Nida Khalid,Training & Development,POS-390,S046,Leadership,Leadership,Leadership,Current,4,Advanced,88.9,4.7,9,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP399,Nida Khalid,Training & Development,POS-390,S045,Stakeholder Management,Behavioral,Leadership,Current,3,Proficient,88.9,4.4,9,Planned,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP400,Hassan Shah,Training & Development,POS-391,S063,Facilitation,Learning,Core,Current,3,Proficient,73.4,2.3,8,Planned,Yes,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP400,Hassan Shah,Training & Development,POS-391,S061,Training Needs Analysis,Learning,Core,Current,3,Proficient,74.7,3.0,1,Planned,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP400,Hassan Shah,Training & Development,POS-391,S046,Leadership,Leadership,Leadership,Current,4,Advanced,92.9,1.4,13,Certified,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP400,Hassan Shah,Training & Development,POS-391,S042,Communication,Behavioral,Common,Current,3,Proficient,78.1,1.4,5,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP400,Hassan Shah,Training & Development,POS-391,S064,Learning Evaluation,Learning,Core,Developing,2,Developing,63.3,2.6,12,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP401,Ahmed Malik,Training & Development,POS-392,S050,Project Management,Leadership,Common,Current,4,Advanced,84.3,5.3,15,Not Required,Yes,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP401,Ahmed Malik,Training & Development,POS-392,S064,Learning Evaluation,Learning,Core,Current,4,Advanced,82.1,4.9,13,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP401,Ahmed Malik,Training & Development,POS-392,S065,Learning Management Systems,Learning,Core,Current,4,Advanced,86.4,5.3,7,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP401,Ahmed Malik,Training & Development,POS-392,S046,Leadership,Leadership,Leadership,Current,3,Proficient,66.1,5.1,1,Certified,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP401,Ahmed Malik,Training & Development,POS-392,S045,Stakeholder Management,Behavioral,Leadership,Current,4,Advanced,90.6,3.4,18,Certified,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP402,Asad Habib,Training & Development,POS-393,S042,Communication,Behavioral,Common,Current,3,Proficient,67.0,4.3,18,Not Required,Yes,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP402,Asad Habib,Training & Development,POS-393,S046,Leadership,Leadership,Leadership,Current,3,Proficient,70.9,3.3,8,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP402,Asad Habib,Training & Development,POS-393,S065,Learning Management Systems,Learning,Core,Developing,2,Developing,64.0,3.5,10,Planned,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP402,Asad Habib,Training & Development,POS-393,S045,Stakeholder Management,Behavioral,Leadership,Current,4,Advanced,87.3,3.9,16,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP402,Asad Habib,Training & Development,POS-393,S064,Learning Evaluation,Learning,Core,Current,4,Advanced,85.3,4.6,2,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP403,Ayesha Khan,Training & Development,POS-394,S065,Learning Management Systems,Learning,Core,Developing,1,Beginner,60.1,2.9,2,Certified,Yes,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP403,Ayesha Khan,Training & Development,POS-394,S050,Project Management,Leadership,Common,Developing,2,Developing,63.4,0.6,1,Certified,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP403,Ayesha Khan,Training & Development,POS-394,S063,Facilitation,Learning,Core,Developing,2,Developing,58.4,0.9,0,Certified,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP403,Ayesha Khan,Training & Development,POS-394,S062,Curriculum Design,Learning,Core,Developing,2,Developing,63.0,1.8,13,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP403,Ayesha Khan,Training & Development,POS-394,S042,Communication,Behavioral,Common,Developing,1,Beginner,58.7,2.8,14,Planned,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,2026-08-01
EMP404,Adnan Aslam,Training & Development,POS-395,S047,Coaching & Mentoring,Leadership,Leadership,Current,3,Proficient,80.0,0.5,2,Not Required,Yes,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP404,Adnan Aslam,Training & Development,POS-395,S045,Stakeholder Management,Behavioral,Leadership,Developing,1,Beginner,50.0,2.8,13,Planned,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP404,Adnan Aslam,Training & Development,POS-395,S046,Leadership,Leadership,Leadership,Developing,1,Beginner,58.3,0.9,4,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP404,Adnan Aslam,Training & Development,POS-395,S042,Communication,Behavioral,Common,Current,3,Proficient,70.2,1.7,18,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP404,Adnan Aslam,Training & Development,POS-395,S050,Project Management,Leadership,Common,Developing,1,Beginner,58.3,2.0,5,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,2026-08-01
EMP405,Kinza Yousaf,Training & Development,POS-396,S061,Training Needs Analysis,Learning,Core,Current,3,Proficient,78.7,2.3,17,Not Required,Yes,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP405,Kinza Yousaf,Training & Development,POS-396,S065,Learning Management Systems,Learning,Core,Current,3,Proficient,83.0,2.0,15,Planned,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP405,Kinza Yousaf,Training & Development,POS-396,S047,Coaching & Mentoring,Leadership,Leadership,Developing,1,Beginner,43.4,1.9,10,Certified,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP405,Kinza Yousaf,Training & Development,POS-396,S064,Learning Evaluation,Learning,Core,Developing,1,Beginner,50.2,2.6,6,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP405,Kinza Yousaf,Training & Development,POS-396,S050,Project Management,Leadership,Common,Developing,2,Developing,56.4,2.0,1,Not Required,No,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,2026-08-01
EMP406,Taha Ejaz,Administration & Facilities,EXEC-ADM-HEAD,S070,Records Management,Administration,Core,Current,5,Expert,93.0,14.8,9,Planned,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP406,Taha Ejaz,Administration & Facilities,EXEC-ADM-HEAD,S042,Communication,Behavioral,Common,Current,4,Advanced,85.3,12.7,5,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP406,Taha Ejaz,Administration & Facilities,EXEC-ADM-HEAD,S066,Office Administration,Administration,Core,Current,4,Advanced,76.9,12.3,8,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP406,Taha Ejaz,Administration & Facilities,EXEC-ADM-HEAD,S067,Facilities Management,Administration,Core,Current,4,Advanced,78.3,12.7,14,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP406,Taha Ejaz,Administration & Facilities,EXEC-ADM-HEAD,S046,Leadership,Leadership,Leadership,Current,5,Expert,91.1,15.2,18,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP407,Rabia Raza,Administration & Facilities,POS-397,S070,Records Management,Administration,Core,Current,5,Expert,99.4,14.6,5,Not Required,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP407,Rabia Raza,Administration & Facilities,POS-397,S053,Documentation,Behavioral,Common,Current,4,Advanced,92.5,12.9,4,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP407,Rabia Raza,Administration & Facilities,POS-397,S046,Leadership,Leadership,Leadership,Current,3,Proficient,78.0,9.5,16,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP407,Rabia Raza,Administration & Facilities,POS-397,S067,Facilities Management,Administration,Core,Current,4,Advanced,86.0,11.3,11,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP407,Rabia Raza,Administration & Facilities,POS-397,S066,Office Administration,Administration,Core,Current,3,Proficient,65.4,10.1,0,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP408,Anam Yousaf,Administration & Facilities,POS-398,S042,Communication,Behavioral,Common,Current,3,Proficient,86.4,7.2,10,Certified,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP408,Anam Yousaf,Administration & Facilities,POS-398,S067,Facilities Management,Administration,Core,Current,4,Advanced,85.6,7.9,13,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP408,Anam Yousaf,Administration & Facilities,POS-398,S020,SOP Compliance,Compliance,Core,Current,3,Proficient,81.4,8.8,4,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP408,Anam Yousaf,Administration & Facilities,POS-398,S066,Office Administration,Administration,Core,Current,4,Advanced,78.7,7.3,4,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP408,Anam Yousaf,Administration & Facilities,POS-398,S070,Records Management,Administration,Core,Current,5,Expert,100,9.4,10,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP409,Waqas Akhtar,Administration & Facilities,POS-399,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,86.8,12.3,3,Planned,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP409,Waqas Akhtar,Administration & Facilities,POS-399,S046,Leadership,Leadership,Leadership,Current,5,Expert,94.6,14.3,8,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP409,Waqas Akhtar,Administration & Facilities,POS-399,S067,Facilities Management,Administration,Core,Current,4,Advanced,88.1,11.8,13,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP409,Waqas Akhtar,Administration & Facilities,POS-399,S070,Records Management,Administration,Core,Current,4,Advanced,92.2,12.2,13,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP409,Waqas Akhtar,Administration & Facilities,POS-399,S053,Documentation,Behavioral,Common,Current,5,Expert,100,15.3,18,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP410,Asad Rehman,Administration & Facilities,POS-400,S067,Facilities Management,Administration,Core,Current,5,Expert,93.4,12.3,10,Not Required,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP410,Asad Rehman,Administration & Facilities,POS-400,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,86.4,12.0,8,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP410,Asad Rehman,Administration & Facilities,POS-400,S053,Documentation,Behavioral,Common,Current,5,Expert,82.9,10.6,0,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP410,Asad Rehman,Administration & Facilities,POS-400,S046,Leadership,Leadership,Leadership,Current,4,Advanced,84.6,10.0,7,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP410,Asad Rehman,Administration & Facilities,POS-400,S070,Records Management,Administration,Core,Current,4,Advanced,68.9,11.9,6,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP411,Hamza Habib,Administration & Facilities,POS-401,S042,Communication,Behavioral,Common,Current,5,Expert,97.6,12.9,0,Not Required,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP411,Hamza Habib,Administration & Facilities,POS-401,S046,Leadership,Leadership,Leadership,Current,5,Expert,92.3,14.7,12,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP411,Hamza Habib,Administration & Facilities,POS-401,S067,Facilities Management,Administration,Core,Current,5,Expert,94.2,14.6,3,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP411,Hamza Habib,Administration & Facilities,POS-401,S070,Records Management,Administration,Core,Current,4,Advanced,89.2,12.6,15,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP411,Hamza Habib,Administration & Facilities,POS-401,S066,Office Administration,Administration,Core,Current,5,Expert,90.5,14.6,16,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP412,Noor Mahmood,Administration & Facilities,POS-402,S068,Vendor Coordination,Administration,Core,Current,3,Proficient,72.8,8.9,0,Certified,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP412,Noor Mahmood,Administration & Facilities,POS-402,S046,Leadership,Leadership,Leadership,Current,4,Advanced,89.4,10.6,5,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP412,Noor Mahmood,Administration & Facilities,POS-402,S020,SOP Compliance,Compliance,Core,Current,5,Expert,93.8,10.9,15,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP412,Noor Mahmood,Administration & Facilities,POS-402,S066,Office Administration,Administration,Core,Current,5,Expert,89.2,11.4,9,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP412,Noor Mahmood,Administration & Facilities,POS-402,S052,Time Management,Behavioral,Common,Current,4,Advanced,90.2,9.9,13,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,2026-08-01
EMP413,Ali Akhtar,Administration & Facilities,POS-403,S042,Communication,Behavioral,Common,Current,3,Proficient,71.9,5.8,13,Planned,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP413,Ali Akhtar,Administration & Facilities,POS-403,S052,Time Management,Behavioral,Common,Current,3,Proficient,67.0,5.4,17,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP413,Ali Akhtar,Administration & Facilities,POS-403,S068,Vendor Coordination,Administration,Core,Current,4,Advanced,81.9,5.3,13,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP413,Ali Akhtar,Administration & Facilities,POS-403,S046,Leadership,Leadership,Leadership,Current,5,Expert,100,7.3,0,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP413,Ali Akhtar,Administration & Facilities,POS-403,S070,Records Management,Administration,Core,Current,4,Advanced,78.9,7.1,10,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP414,Zainab Tariq,Administration & Facilities,POS-404,S052,Time Management,Behavioral,Common,Current,5,Expert,94.1,6.2,10,Not Required,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP414,Zainab Tariq,Administration & Facilities,POS-404,S046,Leadership,Leadership,Leadership,Current,3,Proficient,69.5,6.7,12,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP414,Zainab Tariq,Administration & Facilities,POS-404,S069,Asset Management,Administration,Core,Current,4,Advanced,74.6,7.9,3,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP414,Zainab Tariq,Administration & Facilities,POS-404,S068,Vendor Coordination,Administration,Core,Current,4,Advanced,80.3,7.4,13,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP414,Zainab Tariq,Administration & Facilities,POS-404,S053,Documentation,Behavioral,Common,Current,3,Proficient,77.3,6.0,3,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP415,Mahnoor Aziz,Administration & Facilities,POS-405,S067,Facilities Management,Administration,Core,Current,4,Advanced,80.0,8.4,11,Certified,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP415,Mahnoor Aziz,Administration & Facilities,POS-405,S020,SOP Compliance,Compliance,Core,Current,3,Proficient,76.3,7.3,3,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP415,Mahnoor Aziz,Administration & Facilities,POS-405,S042,Communication,Behavioral,Common,Current,5,Expert,81.2,8.4,3,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP415,Mahnoor Aziz,Administration & Facilities,POS-405,S052,Time Management,Behavioral,Common,Current,5,Expert,100,8.1,5,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP415,Mahnoor Aziz,Administration & Facilities,POS-405,S069,Asset Management,Administration,Core,Current,3,Proficient,70.3,8.1,14,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP416,Nida Raza,Administration & Facilities,POS-406,S066,Office Administration,Administration,Core,Current,5,Expert,93.6,4.6,5,Certified,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP416,Nida Raza,Administration & Facilities,POS-406,S042,Communication,Behavioral,Common,Current,3,Proficient,72.9,5.0,6,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP416,Nida Raza,Administration & Facilities,POS-406,S068,Vendor Coordination,Administration,Core,Current,5,Expert,94.7,7.0,5,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP416,Nida Raza,Administration & Facilities,POS-406,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,94.4,6.6,14,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP416,Nida Raza,Administration & Facilities,POS-406,S067,Facilities Management,Administration,Core,Current,4,Advanced,83.9,6.7,7,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,2026-08-01
EMP417,Saba Ali,Administration & Facilities,POS-407,S053,Documentation,Behavioral,Common,Current,3,Proficient,69.5,10.0,2,Not Required,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP417,Saba Ali,Administration & Facilities,POS-407,S070,Records Management,Administration,Core,Current,3,Proficient,82.3,9.6,14,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP417,Saba Ali,Administration & Facilities,POS-407,S068,Vendor Coordination,Administration,Core,Current,4,Advanced,87.3,10.4,1,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP417,Saba Ali,Administration & Facilities,POS-407,S069,Asset Management,Administration,Core,Current,4,Advanced,88.8,10.0,4,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP417,Saba Ali,Administration & Facilities,POS-407,S020,SOP Compliance,Compliance,Core,Current,3,Proficient,68.0,9.9,16,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,2026-08-01
EMP418,Imran Raza,Administration & Facilities,POS-408,S042,Communication,Behavioral,Common,Current,4,Advanced,92.3,12.8,12,Not Required,Yes,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP418,Imran Raza,Administration & Facilities,POS-408,S069,Asset Management,Administration,Core,Current,5,Expert,94.9,12.7,12,Certified,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP418,Imran Raza,Administration & Facilities,POS-408,S052,Time Management,Behavioral,Common,Current,5,Expert,90.1,13.4,14,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP418,Imran Raza,Administration & Facilities,POS-408,S068,Vendor Coordination,Administration,Core,Current,4,Advanced,89.9,12.9,15,Planned,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
EMP418,Imran Raza,Administration & Facilities,POS-408,S070,Records Management,Administration,Core,Current,3,Proficient,79.7,9.1,13,Not Required,No,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,2026-08-01
