Employee_ID,Employee_Name,Performance_Cycle_ID,Performance_Month,Department_ID,Department,Business_Unit,Position_ID,Position_Title,Job_Level,Role_Band,KPI_Count,Total_KPI_Weight_pct,Calculated_Score_Before_Rules,Critical_KPI_Breach_Flag,Final_Performance_Score,Performance_Band,Average_Evidence_Quality,Calculation_Status,Calculation_Version,Data_As_Of_Date
EMP355,Saad Shah,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-347,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,83.25,No,83.25,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP355,Saad Shah,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-347,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,83.58,No,83.58,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP355,Saad Shah,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-347,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,81.98,No,81.98,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP355,Saad Shah,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-347,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,83.88,No,83.88,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP355,Saad Shah,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-347,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,81.96,No,81.96,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP355,Saad Shah,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-347,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,81.55,No,81.55,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP355,Saad Shah,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-347,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,83.73,No,83.73,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,83.48,No,83.48,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,84.11,No,84.11,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,86.24,No,86.24,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,86.46,No,86.46,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,88.29,No,88.29,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,87.7,No,87.7,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,86.29,No,86.29,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,86.73,No,86.73,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,87.97,No,87.97,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,89.73,No,89.73,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,87.26,No,87.26,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP356,Hira Mirza,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-348,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,87.57,No,87.57,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,85.15,No,85.15,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,84.25,No,84.25,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,85.62,No,85.62,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,85.09,No,85.09,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,86.24,No,86.24,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,86.7,No,86.7,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,87.69,No,87.69,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,87.73,No,87.73,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,88.63,No,88.63,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,87.91,No,87.91,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,89.6,No,89.6,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP357,Kamran Ismail,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-349,Junior Medical Officer,Junior,Junior/Assistant,7,100.0,89.64,No,89.64,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,77.67,No,77.67,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,77.52,No,77.52,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,78.44,No,78.44,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,79.27,No,79.27,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,80.17,No,80.17,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,80.08,No,80.08,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,79.83,No,79.83,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,80.04,No,80.04,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,80.04,No,80.04,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,81.15,No,81.15,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,81.78,No,81.78,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP358,Junaid Saeed,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-350,Clinical Intern,Intern,Intern/Trainee,7,100.0,81.32,No,81.32,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,78.78,No,78.78,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,78.75,No,78.75,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,78.19,No,78.19,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,79.3,No,79.3,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,79.53,No,79.53,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,80.55,No,80.55,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,80.21,No,80.21,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,80.72,No,80.72,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,79.51,No,79.51,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,81.05,No,81.05,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,81.8,No,81.8,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP359,Saba Mahmood,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-351,Clinical Intern,Intern,Intern/Trainee,7,100.0,83.84,No,83.84,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.17,No,88.17,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.19,No,88.19,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.05,No,88.05,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.5,No,88.5,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.42,No,88.42,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.91,No,88.91,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.39,No,88.39,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,87.43,No,87.43,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,87.49,No,87.49,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.19,No,88.19,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,88.15,No,88.15,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP360,Omar Qureshi,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-008,Medical Care,Healthcare Services,POS-352,Clinical Intern,Intern,Intern/Trainee,7,100.0,87.63,No,87.63,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,72.6,No,72.6,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,72.86,No,72.86,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,72.91,No,72.91,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,72.38,No,72.38,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,72.02,No,72.02,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,72.67,No,72.67,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,73.95,No,73.95,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,73.85,No,73.85,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,74.73,No,74.73,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,72.87,No,72.87,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,74.52,No,74.52,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP361,Hira Siddiqui,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-009,Training & Development,Learning Services,EXEC-TRN-HEAD,Head of Training and Development,Executive,Manager/Head,8,100.0,75.51,No,75.51,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,80.73,No,80.73,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,82.24,No,82.24,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,80.86,No,80.86,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,82.18,No,82.18,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,81.61,No,81.61,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,81.19,No,81.19,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,82.02,No,82.02,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,80.56,No,80.56,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,79.85,No,79.85,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,81.22,No,81.22,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,80.83,No,80.83,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP362,Iqra Mahmood,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-009,Training & Development,Learning Services,POS-353,Training Manager,Lead/Manager,Manager/Head,8,100.0,80.96,No,80.96,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,73.81,No,73.81,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,72.77,No,72.77,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,74.25,No,74.25,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,75.81,No,75.81,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,76.57,No,76.57,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,76.94,No,76.94,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,76.73,No,76.73,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP363,Shahzaib Rauf,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-009,Training & Development,Learning Services,POS-354,Training Manager,Lead/Manager,Manager/Head,8,100.0,77.29,No,77.29,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
